VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD
2305270001,e_e000401,1,집,2023-05-27,2023-05-27,대명길3 현대메트로타워1차,,,,,,,,,21,,,,,,,4513012700
2305270002,e_e000401,2,황해 짬뽕집,2023-05-27,2023-05-27,전북 군산시 구영4길 44,전북 군산시 영화동 12-1,126.7107501,35.9898977,,,POI01000000CWJXZJ,황해짬뽕집,30,11,N,6,,3,2,2,
2305270003,e_e000401,3,이성당 본점,2023-05-27,2023-05-27,전북 군산시 중앙로 177,전북 군산시 중앙로1가 12-2,126.7112634,35.9872006,,,POI01000TR019744V,이성당 본점,30,11,Y,1,,5,5,5,
2305270004,e_e000401,4,홍성휴게소 서울 방향,2023-05-27,2023-05-27,충남 홍성군 은하면 서해안고속도로 220,충남 홍성군 은하면 금국리 292-4,126.5820256,36.5530936,,,POI01000000E68BTS,홍성휴게소 서울방향,30,9,N,9,,3,3,3,
2305270005,e_e000401,5,시흥 프리미엄 아울렛,2023-05-27,2023-05-27,경기 시흥시 서해안로 699,경기 시흥시 배곧동 36,126.7370807,37.3797815,,,POI01000TR030683V,시흥프리미엄아울렛,270,4,N,6,,3,2,3,
2305270007,e_e000401,6,더 휴식 아늑 호텔 월곶 지점,2023-05-27,2023-05-28,경기 시흥시 월곶중앙로70번안길 18,경기 시흥시 월곶동 1003-6,126.7410132,37.3906322,,,POI02001TR007298V,더휴식 아늑호텔 월곶지점,150,24,N,2,2,2,2,2,
2305280001,e_e000401,7,정인 면옥 평양냉면,2023-05-28,2023-05-28,경기 광명시 목감로268번길 27-1,경기 광명시 광명동 91-10,126.8567029,37.482937,,,POI02001TR025628V,정인면옥평양냉면,60,11,N,2,,2,1,1,
2305280002,e_e000401,8,블룸 비스타,2023-05-28,2023-05-28,경기 양평군 강하면 강남로 316,경기 양평군 강하면 전수리 1235,127.4219249,37.5003708,,,POI01000000BCENWG,현대블룸비스타,660,24,N,2,4,5,5,5,
2305280003,e_e000401,9,들꽃,2023-05-28,2023-05-28,강남로 426 1층 들꽃한정식,,,,,,,,60,11,N,9,,5,5,5,4183032000
2305280004,e_e000401,10,블룸 비스타,2023-05-28,2023-05-29,경기 양평군 강하면 강남로 316,경기 양평군 강하면 전수리 1235,127.4219249,37.5003708,,,POI01000000BCENWG,현대블룸비스타,840,24,Y,2,4,5,5,5,
2305290001,e_e000401,12,노다지 장어,2023-05-29,2023-05-29,경기 양평군 서종면 무내미길 49-4,경기 양평군 서종면 문호리 779-22,127.3518557,37.6036226,,,POI01000000EV7V07,노다지장어,60,11,N,2,,3,2,2,
2305290002,e_e000401,11,현대그린푸드 현대 블룸 비스타지점,2023-05-29,2023-05-29,경기 양평군 강하면 강남로 316,경기 양평군 강하면 전수리 1235,127.4221953,37.5001995,,,POI02001TR033210V,현대그린푸드 현대블룸비스타지점,30,11,N,9,,5,5,5,
2305290003,e_e000401,13,스타필드 하남,2023-05-29,2023-05-29,경기 하남시 미사대로 750,경기 하남시 신장동 45-5,127.2236912,37.5454931,,,POI01000TR026566V,스타필드 하남,300,4,Y,4,,5,5,5,
2305290004,e_e000401,14,집,2023-05-29,2023-05-30,대명길3 현대메트로타워1차,,,,,,,,1440,21,,,,,,,4513012700
2306040001,e_e000437,1,집,2023-06-04,2023-06-04,경기도 시흥시 소망공원로232,,,,,,,,,21,,,,,,,4139013200
2306040002,e_e000437,6,집,2023-06-04,2023-06-05,경기도 시흥시 소망공원로232,,,,,,,,420,21,,,,,,,4139013200
2306040003,e_e000437,2,선녀풍 2호점,2023-06-04,2023-06-04,인천 중구 용유서로 386,인천 중구 을왕동 779-1,126.3727115,37.4524682,,,POI01000TR035741V,선녀풍 2호점,60,11,N,11,,5,4,4,
2306040004,e_e000437,3,선녀바위,2023-06-04,2023-06-04,,인천 중구 을왕동,126.3786241,37.4384375,,,POI01000TR007761V,선녀바위,60,1,N,5,,4,3,3,
2306040005,e_e000437,4,카페 림,2023-06-04,2023-06-04,인천 중구 마시란로170번길 45-1,인천 중구 덕교동 488-10,126.4158699,37.439269,,,POI01000000EXAUY9,카페림,90,11,N,11,,4,4,4,
2306040006,e_e000437,5,을왕리 해수욕장,2023-06-04,2023-06-04,,인천 중구 을왕동 746,126.372737,37.446292,,,POI01000TR033062V,을왕리해수욕장,30,1,Y,4,,4,2,3,
2306030001,e_e000443,1,집,2023-06-03,2023-06-03,서울 서초구 강남대로12길 38,서울 서초구 양재동 323-2,,,4163008,1165010200,,,,21,,,,,,,
2306030002,e_e000443,2,삼목선착장,2023-06-03,2023-06-03,,인천 중구 운서동 2829,126.453351,37.4988737,,,POI01000TR013537V,삼목선착장,30,9,N,5,,5,5,5,
2306030003,e_e000443,3,"삼목항(장봉,신도)",2023-06-03,2023-06-03,,인천 중구 운서동,126.4524283,37.4997858,,,POI01000000BXU2TT,"삼목항(장봉,신도)",0,9,N,5,,5,5,5,
2306030004,e_e000443,4,장봉도 공룡 침식 동굴,2023-06-03,2023-06-03,,,,,,,,,30,1,N,1,,5,5,5,2872031000
2306030005,e_e000443,5,장봉도,2023-06-03,2023-06-03,장봉둘레길 4길,,,,,,,,60,7,N,1,,5,5,5,2872031000
2306030006,e_e000443,6,가막머리 낙조,2023-06-03,2023-06-03,,인천 옹진군 북도면 장봉리 산 264,126.3088914,37.5597992,,,POI0100000000OM5B,가막머리,30,2,N,1,,5,5,5,
2306030007,e_e000443,7,0415카페,2023-06-03,2023-06-03,인천 옹진군 북도면 장봉로605번길 150,인천 옹진군 북도면 장봉리 902,126.3292885,37.542227,,,POI01000000B12YS0,0415카페,60,11,N,6,,5,5,5,
2306030008,e_e000443,8,장봉한,2023-06-03,2023-06-03,,인천 옹진군 북도면 장봉리,126.3842341,37.5308982,,,POI01000TR028467V,장봉항,60,9,Y,6,,5,5,5,
2306030009,e_e000443,9,삼목선착장,2023-06-03,2023-06-03,,인천 중구 운서동 2829,126.453351,37.4988737,,,POI01000TR013537V,삼목선착장,0,9,Y,6,,5,5,5,
2306030010,e_e000443,10,나루터 식당,2023-06-03,2023-06-03,인천 중구 은하수로 12,인천 중구 중산동 1948-1,126.5810117,37.4923389,,,POI010000006E0L78,나루터식당,120,11,N,2,,5,5,5,
2306030011,e_e000443,11,집,2023-06-03,2023-06-04,서울 서초구 강남대로12길 38,서울 서초구 양재동 323-2,,,4163008,1165010200,,,120,21,,,,,,,
2306040001,e_e000463,1,집,2023-06-04,2023-06-04,낙성현대1차아파트,,,,,,,,,21,,,,,,,1162010100
2306040002,e_e000463,2,VIP 동물의료센터 서초점,2023-06-04,2023-06-04,서울 서초구 동작대로 36,서울 서초구 방배동 442-3,126.9821932,37.4796708,,,POI02000TR000007V,VIP동물의료센터 서초점,30,10,Y,4,,4,3,3,
2306040003,e_e000463,3,GS25 경춘 대성점,2023-06-04,2023-06-04,,경기 가평군 청평면 대성리 621-4,127.3775023,37.6786129,,,POI02000TR000008V,GS25 경춘대성점,30,10,Y,9,,4,3,3,
2306040004,e_e000463,4,청평 그린 충전소,2023-06-04,2023-06-04,경기 가평군 청평면 경춘로 524,경기 가평군 청평면 대성리 56-1,127.4017734,37.7180448,,,POI01000000BW6V48,SK에너지가스청평그린충전소,30,10,Y,8,,4,3,3,
2306040005,e_e000463,5,가평 밤나무 숲 캠핑장,2023-06-04,2023-06-05,경기 가평군 북면 화악산로 686-57,경기 가평군 북면 화악리 653,127.562638,37.9380751,,,POI02000TR000009V,가평 밤나무숲 캠핑장,420,24,N,2,5,4,4,4,
2306050001,e_e000463,6,가평 잣 고을시장,2023-06-05,2023-06-05,경기 가평군 가평읍 장터2길 10,경기 가평군 가평읍 읍내리 405,127.515052,37.8297813,,,POI01000TR026211V,가평잣고을시장,60,4,N,1,,4,3,3,
2306050002,e_e000463,7,지방도 제391호선,2023-06-05,2023-06-05,,경기 양평군 서종면 문호리,127.3515255,37.6191241,,,POI02000TR000010V,지방도 제391호선,30,1,N,1,,4,4,4,
2306050003,e_e000463,8,고거산 족발보쌈,2023-06-05,2023-06-05,경기 가평군 설악면 신천중앙로88번길 11,경기 가평군 설악면 신천리 120-13,127.4941283,37.6775234,,,POI01000000CU43S1,고거산족발보쌈,30,4,N,6,,4,4,4,
2306050004,e_e000463,9,새와 참새,2023-06-05,2023-06-06,,경기 가평군 설악면 엄소리 47,127.5085488,37.6438477,,,POI01000TR039529V,새와참새,630,24,Y,4,5,5,4,4,
2306060001,e_e000463,10,집,2023-06-06,2023-06-07,낙성현대1차아파트,,,,,,,,720,21,,,,,,,1162010100
2306020001,e_e000506,1,친구 친지 집,2023-06-02,2023-06-02,서울 금천구 벚꽃로 40,서울 금천구 독산동 1147,,,3116013,1154510200,,,,22,,,,,,,11
2306020002,e_e000506,2,롯데마트 금천점,2023-06-02,2023-06-02,서울 금천구 시흥대로 291,서울 금천구 독산동 1155,126.8970269,37.4591879,,,POI01000000C4G8GG,롯데마트 금천점,30,10,Y,8,,4,4,4,
2306020004,e_e000506,3,노을캠핑장,2023-06-02,2023-06-03,인천 강화군 양도면 해안서로 695,인천 강화군 양도면 건평리 463-2,,,,,POI01000TR003304V,노을캠핑장,630,24,N,1,5,4,4,4,
2306030001,e_e000506,4,중화요리 금성,2023-06-03,2023-06-03,인천 강화군 양도면 강화남로 736,인천 강화군 양도면 하일리 142,,,,,POI01000TR002498V,중화요리금성,30,11,N,8,,4,4,4,
2306030002,e_e000506,5,전등사,2023-06-03,2023-06-03,인천 강화군 길상면 전등사로 37-41,인천 강화군 길상면 온수리 635,,,,,POI01000TR023180V,전등사,90,2,N,1,,4,4,4,
2306030003,e_e000506,6,초지진,2023-06-03,2023-06-03,인천 강화군 길상면 해안동로 58,인천 강화군 길상면 초지리 624-1,,,,,POI01000TR013424V,초지진,120,2,N,9,,5,4,4,
2306030004,e_e000506,10,정윤빌,2023-06-03,2023-06-04,서울 중랑구 숙선옹주로 18-6,서울 중랑구 묵동 171-18,,,,,POI01000000C7ELN1,정윤빌,180,21,,,,,,,
2306030005,e_e000506,7,로컬까회,2023-06-03,2023-06-03,경기 김포시 대곶면 대명항1로92번길 14,경기 김포시 대곶면 대명리 551-2,,,,,POI02001TR009062V,로컬까회,30,11,N,9,,4,4,4,
2306030006,e_e000506,8,대명항 수산물 직판장,2023-06-03,2023-06-03,경기 김포시 대곶면 대명항1로 109,경기 김포시 대곶면 대명리 551-5,,,,,POI01000000B15YZA,대명항대명포구,30,4,N,9,,3,4,4,
2306030007,e_e000506,9,김포함상공원,2023-06-03,2023-06-03,경기 김포시 대곶면 대명항1로 110-36,경기 김포시 대곶면 대명리,,,,,POI01000TR012316V,김포함상공원,30,7,N,9,,4,4,4,
2305270001,e_e000559,1,집,2023-05-27,2023-05-27,안산천동로 146,,,,,,,,,21,,,,,,,4127110900
2305270002,e_e000559,2,방아머리 선착장,2023-05-27,2023-05-27,경기 안산시 단원구 대부황금로 1567-3,경기 안산시 단원구 대부북동 1955,126.5744217,37.2963561,,,POI01000TR029911V,방아머리선착장,60,9,N,11,,4,4,4,
2305270003,e_e000559,3,대부,2023-05-27,2023-05-27,방아머리 선착장 탑승 후 덕적도 행 대부아일랜드 배,,,,,,,,150,9,N,11,,4,4,4,4127311100
2305270004,e_e000559,4,해물 천국,2023-05-27,2023-05-27,인천 옹진군 덕적면 덕적북로 20,인천 옹진군 덕적면 진리 81-2,126.155679,37.2282661,,,POI0100000091EXN4,해물천국,60,11,N,9,,3,2,2,
2305270006,e_e000559,5,농업회 사법인 호박 회관,2023-05-27,2023-05-27,닥적남로 54번길 3 농업회사법인호박회관,,,,,,,,150,11,N,9,,5,5,5,2872035000
2305270007,e_e000559,6,박지름 해변,2023-05-27,2023-05-28,,인천 옹진군 덕적면 진리,126.1410533,37.2150501,,,POI01000000BY09O2,밧지름해변,510,24,N,1,5,5,5,5,
2305280001,e_e000559,7,덕적도항,2023-05-28,2023-05-28,,인천 옹진군 덕적면,126.120599,37.2522851,,,POI02001TR007366V,덕적도항,60,9,N,11,,4,4,4,
2305280002,e_e000559,8,방아머리 선착장,2023-05-28,2023-05-28,경기 안산시 단원구 대부황금로 1567-3,경기 안산시 단원구 대부북동 1955,126.5744217,37.2963561,,,POI01000TR029911V,방아머리선착장,30,9,N,11,,4,4,4,
2305280003,e_e000559,9,홍가네 감자탕 본점,2023-05-28,2023-05-28,경기 시흥시 함송로14번길 13-5,경기 시흥시 정왕동 1883-3,126.7289076,37.3630509,,,POI02001TR033889V,홍가네감자탕 본점,60,11,N,3,,5,5,5,
2305280004,e_e000559,10,집,2023-05-28,2023-05-29,안산천동로 146,,,,,,,,570,21,,,,,,,4127110900
2306020001,e_e000574,1,집,2023-06-02,2023-06-02,,,,,,,,,,21,,,,,,,4157010300
2306020002,e_e000574,2,전등사,2023-06-02,2023-06-02,인천 강화군 길상면 전등사로 37-41,인천 강화군 길상면 온수리 635,126.4847789,37.6321457,,,POI01000TR023180V,전등사,90,2,N,9,,5,5,5,
2306020003,e_e000574,3,마리 하우스펜션,2023-06-02,2023-06-03,인천 강화군 화도면 마니산로584번길 90,인천 강화군 화도면 문산리 204-6,,,,,POI02001TR009735V,마리하우스펜션,480,24,N,3,3,4,4,4,
2306030001,e_e000574,4,강화 부근리 고인돌,2023-06-03,2023-06-03,인천 강화군 하점면 강화대로 994-12,인천 강화군 하점면 부근리 322,,,,,POI01000TR028886V,강화부근리고인돌,30,2,N,11,,4,1,3,
2306030002,e_e000574,5,대한 성공회 강화성당,2023-06-03,2023-06-03,인천 강화군 강화읍 관청길27번길 10,인천 강화군 강화읍 관청리 422,,,,,POI01000TR037295V,대한성공회 강화성당,30,2,N,1,,5,4,4,
2306030003,e_e000574,6,뉴욕뉴욕,2023-06-03,2023-06-03,,,,,,,,,60,11,N,9,,3,2,2,2871025022
2306030004,e_e000574,7,집,2023-06-03,2023-06-04,,,,,,,,,540,21,,,,,,,4157010300
2306100001,e_e000580,1,집,2023-06-10,2023-06-10,하나로맨션,,,,,,,,,21,,,,,,,4421010200
2306100002,e_e000580,2,어둠 속의 대화,2023-06-10,2023-06-10,서울 종로구 북촌로 71,서울 종로구 가회동 1-29,126.9848008,37.583335,,,POI01000TR042552V,어둠속의대화,60,13,Y,4,,5,5,5,
2306100003,e_e000580,5,놀러와,2023-06-10,2023-06-10,서울 종로구 북촌로5길 10,,,,,,,,0,4,N,9,,5,5,5,1111014700
2306100004,e_e000580,8,감동 칩스 북촌 본점,2023-06-10,2023-06-10,서울 종로구 율곡로3길 83,서울 종로구 소격동 144-6,126.9820812,37.5793504,,,POI01000TR035221V,감동칩스 북촌본점,0,4,N,3,,4,3,3,
2306100005,e_e000580,10,백 년 토종삼계탕 북촌점,2023-06-10,2023-06-10,서울 종로구 북촌로 41,서울 종로구 가회동 170-3,126.9847516,37.5805842,,,POI02000TR000142V,백년토종삼계탕 북촌점,30,4,Y,4,,5,4,4,
2306100006,e_e000580,4,조선어학회 터,2023-06-10,2023-06-10,,서울 종로구 화동 128-2,126.9831511,37.5789721,,,POI02000TR000143V,조선어학회터,0,2,N,1,,4,3,1,
2306100007,e_e000580,3,가회동성당,2023-06-10,2023-06-10,서울 종로구 북촌로 57,서울 종로구 가회동 30-3,126.9845667,37.5820573,,,POI010000006GH0GF,가회동성당,0,2,N,9,,3,1,1,
2306100008,e_e000580,11,경복궁,2023-06-10,2023-06-10,서울 종로구 사직로 161,서울 종로구 세종로 1-91,126.9768967,37.5776088,,,POI01000TR030066V,경복궁,120,2,Y,10,,3,3,3,
2306100009,e_e000580,6,배스킨라빈스 삼청 마당점,2023-06-10,2023-06-10,서울 종로구 율곡로3길 74-1,서울 종로구 화동 137-6,126.9822624,37.5790117,,,POI01000TR008977V,배스킨라빈스 삼청마당점,0,4,N,9,,3,4,3,
2306100010,e_e000580,7,솔트 24,2023-06-10,2023-06-10,서울 종로구 율곡로3길 75,서울 종로구 소격동 149-11,126.9820677,37.5789792,,,POI01000TR007482V,솔트24,0,4,N,3,,3,3,3,
2306100011,e_e000580,12,집,2023-06-10,2023-06-11,하나로맨션,,,,,,,,1020,21,,,,,,,4421010200
2306100012,e_e000580,9,설화수의 집 북촌,2023-06-10,2023-06-10,서울 종로구 북촌로 47,서울 종로구 가회동 74,126.9848522,37.5810068,,,POI01000TR008153V,설화수의집 북촌,30,4,N,9,,5,5,5,
2305280001,e_e000588,1,집,2023-05-28,2023-05-28,서울 강서구 내발산동 735번지 청솔샤르망아파트 1003동,,,,,,,,,21,,,,,,,1150010600
2305280002,e_e000588,10,HB 엘림 캐슬 오피스텔,2023-05-28,2023-05-29,인천 부평구 장제로102번길 19,인천 부평구 부평동 209-3,126.7313085,37.4946099,,,POI01000000B5OH3K,H.B엘림캐슬,330,22,,,,,,,
2305280003,e_e000588,2,HB 엘림 캐슬 오피스텔,2023-05-28,2023-05-28,인천 부평구 장제로102번길 19,인천 부평구 부평동 209-3,126.7313085,37.4946099,,,POI01000000B5OH3K,H.B엘림캐슬,30,24,Y,11,11,5,5,5,
2305280004,e_e000588,3,강화풍물시장,2023-05-28,2023-05-28,인천 강화군 강화읍 중앙로 17-9,인천 강화군 강화읍 갑곳리 849,126.4929016,37.7417278,,,POI01000TR028008V,강화풍물시장,30,4,N,2,,3,2,2,
2305280005,e_e000588,4,조양 방직,2023-05-28,2023-05-28,인천 강화군 강화읍 향나무길5번길 12,인천 강화군 강화읍 신문리 587,126.480346,37.7470122,,,POI01000TR018224V,조양방직,30,11,N,1,,4,3,4,
2305280006,e_e000588,5,황토 장인 만찬 강화도 본점,2023-05-28,2023-05-28,인천 강화군 길상면 해안남로 362,인천 강화군 길상면 장흥리 287-18,126.5150773,37.605906,,,POI02000TR000798V,황토장인만찬 강화도본점,60,11,N,5,,5,5,5,
2305280007,e_e000588,6,채플 갤러리,2023-05-28,2023-05-28,인천 강화군 길상면 동검길 114,인천 강화군 길상면 동검리 245,126.5097805,37.5916036,,,POI01000TR000242V,채플갤러리,30,2,N,2,,4,3,4,
2305280008,e_e000588,7,한옥카페 갤러리도 솔,2023-05-28,2023-05-28,인천 강화군 길상면 길상로210번길 52-71,인천 강화군 길상면 장흥리 388-7,126.5065739,37.6420054,,,POI01000TR026705V,한옥카페 갤러리도솔,60,3,N,2,,4,3,4,
2305280009,e_e000588,8,화랑 농장,2023-05-28,2023-05-28,인천 부평구 화랑로77번길 36,인천 부평구 산곡동 산 47-42,126.7015017,37.4911343,,,POI0100000087IB04,화랑농장,90,11,N,2,,5,5,5,
2305280010,e_e000588,9,킴스클럽 부평점,2023-05-28,2023-05-28,인천 부평구 경원대로 1277,인천 부평구 산곡동 502,126.7103334,37.4904031,,,POI01000000EUE8I8,킴스클럽,30,4,N,6,,4,3,3,
2305290001,e_e000588,12,집,2023-05-29,2023-05-30,서울 강서구 내발산동 735번지 청솔샤르망아파트 1003동,,,,,,,,690,21,,,,,,,1150010600
2305290002,e_e000588,11,워크업커피 부평점,2023-05-29,2023-05-29,인천 부평구 부평문화로141번길 3,인천 부평구 부평동 364-19,126.7319373,37.4942707,,,POI01000000EQVVF5,워크업커피,30,11,N,8,,4,3,3,
2306030001,e_e000632,1,사무실,2023-06-03,2023-06-03,송운사,,,,,,,,,23,,,,,,,4148011500
2306030002,e_e000632,2,덕수궁,2023-06-03,2023-06-03,서울 중구 세종대로 99,서울 중구 정동 5-1,126.9748948,37.5655639,,,POI01000TR015162V,덕수궁,90,2,N,3,,5,4,4,
2306030003,e_e000632,3,왕성 식당,2023-06-03,2023-06-03,서울 중구 남대문시장길 18-2,서울 중구 남창동 34-50,126.9769701,37.5599529,,,POI02000TR000012V,왕성식당,30,11,N,3,,4,3,4,
2306030004,e_e000632,4,남대문시장,2023-06-03,2023-06-03,서울 중구 남대문시장4길 21,서울 중구 남창동 49-1,126.9776268,37.5591818,,,POI01000TR014558V,남대문시장,60,4,Y,4,,3,3,3,
