TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
g_g001786,G02,g001786,1;2;3;4;9,2023-06-04,2023-06-06,자가용,전북 방문/거주지 구분 없음/40세 이상/특별미션,1;2;3;4;9,6;4;22
g_g001789,G06,g001789,1;23;24;26;4,2023-06-02,2023-06-04,대중교통 등,충남 방문/거주지 구분 없음/39세 이하/특별미션,1;23;24;26;4,3;1;22
g_g001791,G06,g001791,8;21;4,2023-06-03,2023-06-05,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,8;21;4,8;24;21
g_g001794,G06,g001794,22;25;4,2023-06-03,2023-06-04,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,22;25;4,25;22;4
g_g001795,G05,g001795,22;28;5,2023-06-03,2023-06-05,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,22;28;5,28;11;22
g_g001796,G06,g001796,1;22;26;3;4,2023-06-04,2023-06-06,대중교통 등,충남 방문/거주지 구분 없음/39세 이하/특별미션,1;22;26;3;4,1;21;4
g_g001797,G05,g001797,3;4;6;10;11;21;22;24;23;27,2023-06-04,2023-06-06,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,3;4;6;10;11;21;22;24;23;27,24;21;6
g_g001798,G05,g001798,10;21;23;24;5,2023-06-02,2023-06-04,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,10;21;23;24;5,5;21;23
g_g001799,G04,g001799,8;22;21;2;25;5,2023-06-03,2023-06-04,자가용,충청권 방문/충청권 거주/39세 이하/부부/일반미션,8;22;21;2;25;5,21;5;8
g_g001803,G02,g001803,13;2;4;6,2023-06-04,2023-06-05,자가용,전라권 방문/호남권 거주/40세 이상/3인 이상 친구/일반미션,13;2;4;6,4;6;7
g_g001806,G02,g001806,22;24;26;3;4,2023-06-03,2023-06-05,자가용,전라권 방문/호남권 외 거주/40세 이상/부부/일반미션,22;24;26;3;4,24;22;26
g_g001810,G04,g001810,2;22;26;27;4,2023-06-06,2023-06-07,자가용,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,2;22;26;27;4,2;11;1
g_g001812,G06,g001812,1;22;26;3;6,2023-06-03,2023-06-04,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,1;22;26;3;6,3;22;1
g_g001818,G03,g001818,12;2;22;3;9,2023-06-03,2023-06-05,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/3인 이상 친구/일반미션,12;2;22;3;9,9;3;21
g_g001819,G03,g001819,21;22;24;26;28,2023-06-03,2023-06-05,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,21;22;24;26;28,24;26;2
g_g001826,G07,g001826,12;2;27,2023-06-03,2023-06-05,자가용,충청권 방문/충청권 거주/40세 이상/자녀동반/일반미션,12;2;27,2;12;27
g_g001829,G04,g001829,2;22;4;7,2023-06-05,2023-06-07,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,2;22;4;7,2;6;7
g_g001830,G02,g001830,22;4;5,2023-06-03,2023-06-05,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,22;4;5,21;22;3
g_g001832,G05,g001832,13;22;3,2023-06-04,2023-06-06,자가용,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,13;22;3,5;3;22
g_g001833,G02,g001833,22;24;26;6;8,2023-06-05,2023-06-07,자가용,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,22;24;26;6;8,6;24;22
g_g001834,G04,g001834,2;22;24;26;4,2023-06-10,2023-06-11,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,2;22;24;26;4,2;22;4
g_g001835,G03,g001835,24;4,2023-06-04,2023-06-05,자가용,전라권 방문/호남권 거주/39세 이하/나홀로 여행/일반미션,24;4,4;24;2
g_g001836,G03,g001836,22,2023-06-06,2023-06-08,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,22,22;23;10
g_g001837,G02,g001837,12;22;26,2023-06-03,2023-06-04,대중교통 등,전북 방문/거주지 구분 없음/39세 이하/특별미션,12;22;26,1;2;4
g_g001846,G06,g001846,10;27;4;8,2023-06-06,2023-06-07,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,10;27;4;8,1;11;24
g_g001850,G02,g001850,2,2023-06-04,2023-06-05,자가용,전라권 방문/호남권 거주/39세 이하/부모 동반/일반미션,2,2;6;21
g_g001856,G06,g001856,21;22;6,2023-06-04,2023-06-06,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,21;22;6,21;22;27
g_g001857,G03,g001857,10,2023-06-06,2023-06-07,자가용,전라권 방문/호남권 거주/40세 이상/자녀동반/일반미션,10,10;21;4
g_g001859,G06,g001859,21;22;26;3;5,2023-06-04,2023-06-06,자가용,충청권 방문/충청권 거주/40세 이상/3대 동반 여행/일반미션,21;22;26;3;5,21;22;26
g_g001866,G07,g001866,1;22;24;27,2023-06-04,2023-06-05,대중교통 등,충청권 방문/충청권 거주/39세 이하/나홀로 여행/일반미션,1;22;24;27,2;22;24
g_g001868,G05,g001868,1;11;2;4;9,2023-06-04,2023-06-06,자가용,충청권 방문/충청권 외 거주/40세 이상/3인 이상 친구/일반미션,1;11;2;4;9,21;22;3
g_g001875,G01,g001875,1;6,2023-06-03,2023-06-05,자가용,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,1;6,1;11;6
g_g001876,G03,g001876,5,2023-06-05,2023-06-06,자가용,전라권 방문/호남권 거주/40세 이상/3인 이상 친구/일반미션,5,5;24;21
g_g001877,G03,g001877,2;21;22,2023-06-10,2023-06-11,자가용,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,2;21;22,21;2;22
g_g001879,G03,g001879,12;22;24;3;6,2023-06-10,2023-06-11,자가용,전라권 방문/호남권 거주/39세 이하/부부/일반미션,12;22;24;3;6,6;22;12
g_g001880,G03,g001880,3;22;28,2023-06-04,2023-06-05,자가용,전라권 방문/호남권 외 거주/39세 이하/3인 이상 친구/일반미션,3;22;28,22;6;1
g_g001881,G04,g001881,1;22;24;4,2023-06-06,2023-06-07,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;22;24;4,4;22;1
g_g001882,G03,g001882,2;21;22,2023-06-04,2023-06-05,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,2;21;22,2;21;22
g_g001884,G06,g001884,27,2023-06-10,2023-06-11,대중교통 등,충남 방문/거주지 구분 없음/40세 이상/특별미션,27,27;28;1
g_g001888,G04,g001888,1;2;24;5;6,2023-06-09,2023-06-11,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,1;2;24;5;6,5;6;21
g_g001890,G06,g001890,12;21;3;8,2023-06-10,2023-06-11,자가용,충청권 방문/충청권 거주/39세 이하/부부/일반미션,12;21;3;8,24;22;3
g_g001891,G04,g001891,1;22;24;26;4,2023-06-06,2023-06-07,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;22;24;26;4,1;2;6
g_g001895,G03,g001895,3;9,2023-06-03,2023-06-05,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,3;9,2;3;6
g_g001900,G06,g001900,1;3;4;6;9;13;24,2023-06-03,2023-06-05,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,1;3;4;6;9;13;24,3;9;2
g_g001913,G04,g001913,1;2;22;23,2023-06-03,2023-06-05,자가용,대전 방문/거주지 구분 없음/39세 이하/특별미션,1;2;22;23,23;2;9
g_g001914,G05,g001914,1;10;22;23,2023-06-06,2023-06-07,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,1;10;22;23,10;1;24
g_g001916,G04,g001916,1;26;6,2023-06-06,2023-06-07,자가용,충청권 방문/충청권 거주/39세 이하/커플/일반미션,1;26;6,1;2;22
g_g001920,G02,g001920,2;21;22;24;26,2023-06-04,2023-06-05,자가용,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,2;21;22;24;26,22;26;21
g_g001928,G02,g001928,1;3;12;6;13,2023-06-07,2023-06-08,대중교통 등,전라권 방문/호남권 거주/40세 이상/나홀로 여행/일반미션,1;3;12;6;13,3;12;13
g_g001929,G05,g001929,5;4,2023-06-04,2023-06-06,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,5;4,4;5;28
g_g001932,G06,g001932,22;26;3;24;26;22;21;9;11;6;6;26;4;3;2,2023-06-17,2023-06-19,자가용,충청권 방문/충청권 거주/39세 이하/커플/일반미션,22;26;3;24;26;22;21;9;11;6;6;26;4;3;2,9;4;2
g_g001947,G02,g001947,1;4,2023-06-24,2023-06-26,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/3인 이상 친구/일반미션,1;4,1;4;22
g_g001954,G03,g001954,2,2023-06-24,2023-06-25,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,2,2;4;1
g_g001963,G06,g001963,13;25;3;6,2023-06-10,2023-06-11,자가용,충청권 방문/충청권 거주/40세 이상/커플/일반미션,13;25;3;6,3;13;26
g_g001964,G03,g001964,22;24;28;3;6,2023-06-09,2023-06-11,자가용,전라권 방문/호남권 외 거주/40세 이상/나홀로 여행/일반미션,22;24;28;3;6,28;6;3
g_g001965,G02,g001965,23;3;4;5;6,2023-06-10,2023-06-12,자가용,전라권 방문/호남권 외 거주/39세 이하/부모 동반/일반미션,23;3;4;5;6,5;3;28
g_g001977,G05,g001977,2;21;22,2023-06-24,2023-06-26,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,2;21;22,2;10;22
g_g001981,G02,g001981,12;21;24;6,2023-06-10,2023-06-12,자가용,전북 방문/거주지 구분 없음/39세 이하/특별미션,12;21;24;6,6;21;3
g_g001984,G05,g001984,26;22;23;24;22;3,2023-07-08,2023-07-10,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,26;22;23;24;22;3,22;26;3
g_g001993,G05,g001993,2;22,2023-06-23,2023-06-24,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,2;22,2;22;24
g_g002014,G05,g002014,1;2;3;4;6;9;12;21;22;24;26,2023-06-10,2023-06-12,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,1;2;3;4;6;9;12;21;22;24;26,2;22;7
g_g002017,G07,g002017,26,2023-06-10,2023-06-11,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,26,26;1;2
g_g002019,G03,g002019,12;2;21;4;6,2023-06-28,2023-06-30,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,12;2;21;4;6,6;12;4
g_g002028,G06,g002028,2;23;6,2023-06-23,2023-06-25,자가용,충청권 방문/충청권 거주/40세 이상/자녀동반/일반미션,2;23;6,2;23;6
g_g002032,G06,g002032,3;5;8,2023-06-10,2023-06-12,자가용,충청권 방문/충청권 외 거주/40세 이상/3인 이상 친구/일반미션,3;5;8,3;8;7
g_g002035,G03,g002035,22;23;4,2023-06-18,2023-06-20,대중교통 등,전라권 방문/호남권 외 거주/40세 이상/부부/일반미션,22;23;4,4;23;22
g_g002037,G04,g002037,1;22;26;6;2,2023-06-10,2023-06-11,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;22;26;6;2,1;3;22
g_g002041,G06,g002041,1;3;6;8;9,2023-06-11,2023-06-13,자가용,충청권 방문/충청권 외 거주/40세 이상/커플/일반미션,1;3;6;8;9,24;2;6
g_g002046,G05,g002046,2;22;26;4,2023-06-11,2023-06-13,자가용,충청권 방문/충청권 거주/39세 이하/부부/일반미션,2;22;26;4,4;22;3
g_g002048,G05,g002048,21;22;5;7;8,2023-07-01,2023-07-03,자가용,충청권 방문/충청권 거주/39세 이하/3인 이상 친구/일반미션,21;22;5;7;8,5;8;7
g_g002056,G05,g002056,2,2023-06-13,2023-06-14,자가용,충청권 방문/충청권 외 거주/40세 이상/3인 이상 친구/일반미션,2,2;27;12
g_g002059,G05,g002059,12;13;2;21;3,2023-06-23,2023-06-25,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,12;13;2;21;3,22;24;21
g_g002073,G04,g002073,1;22;3,2023-06-24,2023-06-25,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,1;22;3,1;3;6
g_g002075,G06,g002075,22;23;24;26,2023-07-08,2023-07-10,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,22;23;24;26,3;9;24
g_g002078,G04,g002078,1;2;4;23,2023-06-10,2023-06-12,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,1;2;4;23,1;23;2
g_g002088,G04,g002088,1;22;10;6;26,2023-06-24,2023-06-26,자가용,충청권 방문/충청권 외 거주/39세 이하/부모 동반/일반미션,1;22;10;6;26,10;26;6
g_g002089,G03,g002089,22;3;4;5;6,2023-06-17,2023-06-19,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,22;3;4;5;6,21;27;22
g_g002094,G03,g002094,2;21;22;9,2023-06-24,2023-06-26,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,2;21;22;9,21;3;4
g_g002096,G05,g002096,13;2;28;3;6,2023-07-03,2023-07-04,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,13;2;28;3;6,13;28;27
g_g002098,G05,g002098,1;21;3;5;6,2023-06-18,2023-06-20,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,1;21;3;5;6,21;3;27
g_g002104,G02,g002104,1;2;3;5;6;12;21;22;23;26;27,2023-06-16,2023-06-18,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,1;2;3;5;6;12;21;22;23;26;27,2;26;27
g_g002109,G03,g002109,1;10;23;21;27,2023-06-18,2023-06-20,자가용,전남 방문/거주지 구분 없음/40세 이상/특별미션,1;10;23;21;27,3;10;1
g_g002110,G05,g002110,10;21;22,2023-06-11,2023-06-13,대중교통 등,충청권 방문/충청권 거주/39세 이하/부모 동반/일반미션,10;21;22,10;21;22
g_g002120,G06,g002120,13;3,2023-06-10,2023-06-11,자가용,충청권 방문/충청권 거주/40세 이상/부부/일반미션,13;3,3;13;6
g_g002122,G03,g002122,24;27;6;8,2023-06-30,2023-07-02,자가용,전라권 방문/호남권 거주/40세 이상/나홀로 여행/일반미션,24;27;6;8,3;2;10
g_g002127,G05,g002127,3;8;9;27,2023-06-17,2023-06-19,자가용,충청권 방문/충청권 거주/39세 이하/커플/일반미션,3;8;9;27,8;9;27
g_g002130,G06,g002130,1;11;28;4;5,2023-06-24,2023-06-26,자가용,충청권 방문/충청권 외 거주/39세 이하/3대 동반 여행/일반미션,1;11;28;4;5,3;2;22
g_g002134,G06,g002134,8,2023-06-10,2023-06-12,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,8,8;22;3
g_g002144,G02,g002144,1;2;4;5;7,2023-07-09,2023-07-11,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,1;2;4;5;7,7;22;1
g_g002148,G06,g002148,2;21;22;26;27,2023-06-11,2023-06-12,자가용,충청권 방문/충청권 거주/40세 이상/나홀로 여행/일반미션,2;21;22;26;27,12;25;27
g_g002151,G02,g002151,10;21;22;4;9,2023-06-24,2023-06-26,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,10;21;22;4;9,3;9;10
g_g002152,G05,g002152,27;4;3;1;24;28;26,2023-06-20,2023-06-22,자가용,충청권 방문/충청권 외 거주/39세 이하/부모 동반/일반미션,27;4;3;1;24;28;26,24;1;27
g_g002154,G06,g002154,8;28;22,2023-07-01,2023-07-03,자가용,충남 방문/거주지 구분 없음/40세 이상/특별미션,8;28;22,8;28;25
g_g002156,G03,g002156,2;21;22;3,2023-07-08,2023-07-10,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,2;21;22;3,1;4;23
g_g002159,G05,g002159,12;21;23;25;27,2023-07-07,2023-07-09,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,12;21;23;25;27,25;23;21
g_g002164,G05,g002164,1;12;2;4,2023-06-17,2023-06-19,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;12;2;4,1;3;12
g_g002169,G02,g002169,1;5;6,2023-06-17,2023-06-19,자가용,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,1;5;6,6;5;1
g_g002176,G05,g002176,12;2;22;26;3,2023-06-10,2023-06-12,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,12;2;22;26;3,12;23;22
g_g002177,G05,g002177,8;28;27;22;21,2023-07-02,2023-07-04,자가용,충청권 방문/충청권 외 거주/40세 이상/나홀로 여행/일반미션,8;28;27;22;21,8;21;28
g_g002178,G03,g002178,1;22;4,2023-06-14,2023-06-16,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,1;22;4,4;1;22
g_g002189,G06,g002189,1;2;22;23;6,2023-06-23,2023-06-25,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;2;22;23;6,2;22;6
g_g002190,G06,g002190,7;26;22;27;3;4;2;6;11;12;13,2023-06-30,2023-07-02,대중교통 등,충남 방문/거주지 구분 없음/39세 이하/특별미션,7;26;22;27;3;4;2;6;11;12;13,3;2;1
g_g002195,G03,g002195,22;3;4,2023-06-24,2023-06-26,자가용,전라권 방문/호남권 거주/39세 이하/나홀로 여행/일반미션,22;3;4,3;6;22
g_g002202,G04,g002202,26;4;5;22;24,2023-07-08,2023-07-10,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,26;4;5;22;24,22;6;26
g_g002207,G02,g002207,2;21;22;26;6,2023-06-18,2023-06-20,자가용,전북 방문/거주지 구분 없음/40세 이상/특별미션,2;21;22;26;6,22;26;6
g_g002212,G03,g002212,2;22;26,2023-06-24,2023-06-25,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,2;22;26,9;24;22
g_g002214,G06,g002214,24;7,2023-06-17,2023-06-19,자가용,충청권 방문/충청권 거주/39세 이하/3인 이상 친구/일반미션,24;7,7;2;9
g_g002219,G02,g002219,11;2,2023-06-10,2023-06-12,자가용,전라권 방문/호남권 외 거주/40세 이상/3인 이상 친구/일반미션,11;2,6;11;2
g_g002220,G06,g002220,21;22;27;6;9,2023-06-17,2023-06-19,대중교통 등,충청권 방문/충청권 외 거주/40세 이상/나홀로 여행/일반미션,21;22;27;6;9,2;6;22
g_g002222,G02,g002222,23;24;3;6,2023-06-30,2023-07-02,자가용,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션,23;24;3;6,23;3;2
g_g002223,G04,g002223,21;24,2023-06-17,2023-06-19,자가용,대전 방문/거주지 구분 없음/39세 이하/특별미션,21;24,24;3;7
g_g002224,G05,g002224,21;22;26;4,2023-06-24,2023-06-26,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,21;22;26;4,10;22;4
g_g002230,G02,g002230,1;4;6;7;9,2023-06-30,2023-07-02,자가용,전라권 방문/호남권 거주/39세 이하/3인 이상 친구/일반미션,1;4;6;7;9,7;22;24
g_g002232,G02,g002232,22;13;21;12,2023-06-23,2023-06-25,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,22;13;21;12,22;21;12
g_g002233,G06,g002233,22;8,2023-06-22,2023-06-24,자가용,충청권 방문/충청권 거주/39세 이하/부부/일반미션,22;8,8;22;24
g_g002235,G02,g002235,13;3,2023-06-11,2023-06-13,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/부부/일반미션,13;3,3;26;24
g_g002238,G04,g002238,2;23;22;6;27;11;9;6;5;4;3;2;1;26,2023-06-24,2023-06-26,대중교통 등,대전 방문/거주지 구분 없음/39세 이하/특별미션,2;23;22;6;27;11;9;6;5;4;3;2;1;26,22;12;2
g_g002241,G05,g002241,1;10;2;5;7,2023-07-08,2023-07-10,자가용,충청권 방문/충청권 거주/39세 이하/3대 동반 여행/일반미션,1;10;2;5;7,21;10;2
g_g002242,G03,g002242,21;21,2023-06-11,2023-06-12,자가용,전남 방문/거주지 구분 없음/40세 이상/특별미션,21;21,3;21;22
g_g002244,G05,g002244,1;13;2;27;28,2023-06-12,2023-06-13,자가용,충청권 방문/충청권 외 거주/40세 이상/커플/일반미션,1;13;2;27;28,3;24;27
g_g002245,G06,g002245,10;2;21;22;5,2023-06-10,2023-06-12,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,10;2;21;22;5,2;10;23
g_g002247,G05,g002247,22;23;3;26;12,2023-06-18,2023-06-20,대중교통 등,충북 방문/거주지 구분 없음/39세 이하/특별미션,22;23;3;26;12,22;23;3
g_g002255,G05,g002255,1;21;23;24;5,2023-06-24,2023-06-26,자가용,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션,1;21;23;24;5,21;23;27
g_g002256,G05,g002256,1;10;21;3;5,2023-07-08,2023-07-10,자가용,충청권 방문/충청권 외 거주/39세 이하/부모 동반/일반미션,1;10;21;3;5,3;5;10
g_g002258,G05,g002258,21;8,2023-07-02,2023-07-03,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,21;8,8;27;5
g_g002262,G03,g002262,2;6;5;9;3;22;27,2023-06-24,2023-06-25,자가용,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,2;6;5;9;3;22;27,3;22;27
g_g002264,G02,g002264,1;22;23;24;26,2023-07-01,2023-07-03,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,1;22;23;24;26,21;3;23
g_g002271,G02,g002271,2;22;4,2023-06-24,2023-06-26,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,2;22;4,2;4;22
g_g002273,G02,g002273,1;28;4;8;9,2023-06-17,2023-06-19,자가용,전북 방문/거주지 구분 없음/40세 이상/특별미션,1;28;4;8;9,3;8;5
g_g002275,G06,g002275,2;3,2023-06-18,2023-06-19,자가용,충청권 방문/충청권 거주/39세 이하/부부/일반미션,2;3,3;13;6
g_g002412,G06,g002412,1;22;23;24;3,2023-06-25,2023-06-27,자가용,충청권 방문/충청권 외 거주/39세 이하/부모 동반/일반미션,1;22;23;24;3,2;1;22
g_g002416,G05,g002416,22;27;5;9,2023-07-01,2023-07-02,자가용,충북 방문/거주지 구분 없음/39세 이하/특별미션,22;27;5;9,2;5;22
g_g002417,G02,g002417,13;24;3;1;12;22;26;21,2023-06-17,2023-06-19,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,13;24;3;1;12;22;26;21,21;22;1
g_g002421,G02,g002421,2;22;26;3;4,2023-06-24,2023-06-26,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,2;22;26;3;4,22;4;3
g_g002429,G05,g002429,12;26;3,2023-06-24,2023-06-26,자가용,충청권 방문/충청권 거주/40세 이상/커플/일반미션,12;26;3,24;3;12
g_g002431,G06,g002431,21;22;26;4,2023-06-25,2023-06-26,자가용,충남 방문/거주지 구분 없음/40세 이상/특별미션,21;22;26;4,1;21;22
g_g002436,G02,g002436,12;2;4,2023-06-24,2023-06-26,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,12;2;4,9;2;28
g_g002438,G03,g002438,1;12;2;26;6,2023-06-30,2023-07-02,자가용,전라권 방문/호남권 외 거주/40세 이상/3인 이상 친구/일반미션,1;12;2;26;6,2;22;12
g_g002440,G06,g002440,10;22;7;9,2023-07-01,2023-07-03,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,10;22;7;9,7;22;24
g_g002441,G04,g002441,11;26;6,2023-06-30,2023-07-02,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,11;26;6,6;11;22
g_g002445,G01,g002445,22;5;6,2023-06-17,2023-06-18,대중교통 등,전라권 방문/호남권 거주/39세 이하/3인 이상 친구/일반미션,22;5;6,6;4;5
g_g002446,G02,g002446,2;3;4;7;9,2023-06-26,2023-06-28,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,2;3;4;7;9,3;6;22
g_g002460,G03,g002460,2;3;6;9;11;12;24,2023-07-01,2023-07-03,자가용,전남 방문/거주지 구분 없음/40세 이상/특별미션,2;3;6;9;11;12;24,1;2;24
g_g002465,G02,g002465,2;22,2023-06-23,2023-06-25,대중교통 등,전라권 방문/호남권 외 거주/40세 이상/부부/일반미션,2;22,22;2;3
g_g002466,G05,g002466,11;2;21;23;3,2023-06-17,2023-06-19,자가용,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,11;2;21;23;3,2;11;9
g_g002472,G06,g002472,1;2;3,2023-07-06,2023-07-08,대중교통 등,충청권 방문/충청권 거주/40세 이상/자녀동반/일반미션,1;2;3,3;6;9
g_g002473,G02,g002473,2;4;6,2023-06-22,2023-06-24,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,2;4;6,4;6;3
g_g002475,G02,g002475,27;28,2023-06-24,2023-06-25,자가용,전북 방문/거주지 구분 없음/40세 이상/특별미션,27;28,27;28;3
g_g002478,G03,g002478,1;10;6;8;9,2023-07-08,2023-07-10,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,1;10;6;8;9,6;21;22
g_g002483,G03,g002483,8;22;24;25;26;27,2023-06-15,2023-06-17,자가용,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,8;22;24;25;26;27,1;27;24
g_g002492,G07,g002492,1;2;21;22;4,2023-06-15,2023-06-17,자가용,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,1;2;21;22;4,4;22;2
g_g002496,G06,g002496,11;21;22;24;9,2023-06-17,2023-06-19,자가용,충남 방문/거주지 구분 없음/40세 이상/특별미션,11;21;22;24;9,11;22;3
g_g002497,G04,g002497,22;4;6,2023-06-17,2023-06-18,자가용,충청권 방문/충청권 외 거주/40세 이상/나홀로 여행/일반미션,22;4;6,22;21;6
g_g002500,G01,g002500,5,2023-06-24,2023-06-26,자가용,전라권 방문/호남권 거주/40세 이상/자녀동반/일반미션,5,5;1;6
g_g002512,G05,g002512,1;13,2023-06-17,2023-06-19,자가용,충청권 방문/충청권 거주/40세 이상/자녀동반/일반미션,1;13,1;13;4
g_g002513,G04,g002513,1;2;21;3;4,2023-06-13,2023-06-14,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/부모 동반/일반미션,1;2;21;3;4,2;3;1
g_g002516,G02,g002516,2;21;22;3;4,2023-06-16,2023-06-18,자가용,전라권 방문/호남권 외 거주/40세 이상/커플/일반미션,2;21;22;3;4,2;6;26
g_g002519,G02,g002519,1;2;22;3;5,2023-06-17,2023-06-19,자가용,전라권 방문/호남권 거주/40세 이상/자녀동반/일반미션,1;2;22;3;5,3;13;2
g_g002521,G05,g002521,2;21;22;23,2023-06-24,2023-06-26,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,2;21;22;23,2;5;22
g_g002533,G06,g002533,21;22,2023-06-17,2023-06-19,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,21;22,11;21;2
g_g002538,G06,g002538,21;22;24;3,2023-06-16,2023-06-18,대중교통 등,충남 방문/거주지 구분 없음/39세 이하/특별미션,21;22;24;3,27;22;24
g_g002542,G02,g002542,1;2;3;4;6;12;21;22;23;24;26;7,2023-06-24,2023-06-26,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,1;2;3;4;6;12;21;22;23;24;26;7,3;7;6
