VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD
2304300004,e_e000009,10,평택시 로컬푸드 재단,2023-04-30,2023-04-30,경기 평택시 오성면 청오로 33-34,경기 평택시 오성면 숙성리 63-6,126.9826285,37.0131729,,,POI02001TR030897V,평택시로컬푸드재단,30,10,N,9,,5,5,5,
2304300005,e_e000009,11,시흥 하늘휴게소 양방향,2023-04-30,2023-04-30,경기 시흥시 수도권제1순환고속도로 105,경기 시흥시 조남동 193,126.8554958,37.383932,,,POI01000TR000735V,시흥하늘휴게소 양방향,30,9,Y,7,,5,5,5,
2304300006,e_e000009,12,영남아파트,2023-04-30,2023-05-01,인천 계양구 주부토로532번길 52,인천 계양구 계산동 76,126.7333092,37.5390103,,,POI01000000BY8DC2,영남아파트,270,21,,,,,,,
2304290001,e_e000010,1,집,2023-04-29,2023-04-29,지내길 17-3,,,,,,,,,21,,,,,,,4817042000
2304290002,e_e000010,2,진주 시외버스터미널,2023-04-29,2023-04-29,경남 진주시 남강로 712,경남 진주시 장대동 96-1,128.0893767,35.1913201,,,POI01000TR033203V,진주시외버스터미널,0,9,Y,6,,3,5,3,
2304290003,e_e000010,3,서울 남부터미널,2023-04-29,2023-04-29,서울 서초구 효령로 292,서울 서초구 서초동 1446-1,127.0155534,37.484569,,,POI01000000BSFSFL,서울남부터미널,0,9,Y,6,,4,5,3,
2304290004,e_e000010,5,롯데리아 남부터미널점,2023-04-29,2023-04-29,서울 서초구 효령로 289,서울 서초구 서초동 1602-10,127.0159289,37.4851492,,,POI01000000AM56Z2,롯데리아 남부터미널점,30,11,Y,8,,4,4,3,
2304290005,e_e000010,6,다이소 남부터미널점,2023-04-29,2023-04-29,서울 서초구 서초중앙로 36,서울 서초구 서초동 1603-7,127.0164513,37.4852843,,,POI02001TR006148V,다이소 남부터미널점,0,10,Y,9,,4,3,3,
2304290006,e_e000010,4,충무아트센터 대극장,2023-04-29,2023-04-29,서울 중구 퇴계로 387,서울 중구 흥인동 131,127.0148097,37.5660269,,,POI010000006LOB2O,충무아트센터,180,3,Y,1,,4,4,4,
2304290007,e_e000010,8,스탠더드 커피,2023-04-29,2023-04-29,서울 중구 퇴계로 397,서울 중구 흥인동 114,127.0158238,37.5655096,,,POI02001TR018295V,스탠다드커피,0,11,Y,4,,5,5,5,
2304290008,e_e000010,9,연신내 칼국수,2023-04-29,2023-04-29,서울 은평구 통일로77길 18,서울 은평구 대조동 201-5,126.9212807,37.6161022,,,POI01000000D0OPQC,연신내칼국수,30,11,Y,4,,4,4,4,
2304290009,e_e000010,7,독립문,2023-04-29,2023-04-29,서울 서대문구 통일로 251,서울 서대문구 현저동 101,126.9595426,37.5724504,,,POI01000TR026227V,독립문,30,2,N,1,,4,3,4,
2304290010,e_e000010,10,친구 집,2023-04-29,2023-04-30,,,,,,,,,240,22,,,,,,,1138010300
2304300001,e_e000010,11,롯데월드 샤롯데씨어터,2023-04-30,2023-04-30,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,127.099714,37.5106427,,,POI01000000B23TBG,롯데월드 샤롯데씨어터,360,3,Y,1,,5,5,5,
2304300002,e_e000010,12,미사리밀빛초계국수 롯데월드점,2023-04-30,2023-04-30,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,127.0980271,37.5111343,,,POI01000000CXFAHB,미사리밀빛초계국수,60,11,N,5,,5,5,5,
2304300003,e_e000010,13,롯데월드 샤롯데씨어터,2023-04-30,2023-04-30,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,127.099714,37.5106427,,,POI01000000B23TBG,롯데월드 샤롯데씨어터,240,3,Y,1,,5,5,5,
2304300004,e_e000010,14,서울고속버스터미널(경부),2023-04-30,2023-04-30,서울 서초구 신반포로 194,서울 서초구 반포동 19-4,127.0069895,37.5060751,,,POI01000TR020748V,서울고속버스터미널(경부),30,9,Y,6,,4,3,3,
2304300005,e_e000010,15,집,2023-04-30,2023-05-01,지내길 17-3,,,,,,,,1290,21,,,,,,,4817042000
2304280001,e_e000011,1,사무실,2023-04-28,2023-04-28,창원대학교,경남 김해시 부곡동 1166-1,,,3335014,4825012500,,,,23,,,,,,,4825013100
2304280002,e_e000011,2,서울역 1호선,2023-04-28,2023-04-28,서울 중구 세종대로 지하 2,서울 중구 남대문로5가 73-6,126.9720924,37.5559793,,,POI01000TR005749V,서울역 1호선,30,9,Y,6,,4,5,5,
2304280003,e_e000011,3,삼환아파트,2023-04-28,2023-04-29,서울 영등포구 여의대방로43나길 25,서울 영등포구 신길동 897-1,126.9186225,37.5067248,,,POI01000000BYBSHP,삼환아파트,840,22,,,,,,,
2304290001,e_e000011,4,인사동 문화의 거리,2023-04-29,2023-04-29,서울 종로구 인사동10길 11-4,서울 종로구 관훈동 30-1,126.9855916,37.5745468,,,POI01000TR022015V,인사동 문화의거리,60,4,Y,1,,5,5,5,
2304290002,e_e000011,5,꽃밥에 피다,2023-04-29,2023-04-29,서울 종로구 인사동16길 3-6,서울 종로구 관훈동 118-27,126.9840202,37.5752746,,,POI01000000EW3YDK,꽃밥에피다,60,11,N,1,,2,1,2,
2304290003,e_e000011,7,후후 라운지,2023-04-29,2023-04-29,서울 종로구 옥인3길 8,서울 종로구 누상동 27,126.9662991,37.580821,,,POI01000000D90S1B,후후라운지,120,13,N,9,,3,1,1,
2304290004,e_e000011,6,IFC 몰,2023-04-29,2023-04-29,서울 영등포구 국제금융로 10,서울 영등포구 여의도동 23-1,126.9259558,37.5250668,,,POI01000TR003647V,IFC몰,60,4,N,8,,4,4,4,
2304290005,e_e000011,8,교대 이층집 여의도점,2023-04-29,2023-04-29,서울 영등포구 국제금융로8길 27-8,서울 영등포구 여의도동 45-3,126.9283957,37.5194569,,,POI0100000082WPTK,교대이층집,90,11,N,5,,4,4,4,
2304290006,e_e000011,9,삼환아파트,2023-04-29,2023-04-30,서울 영등포구 여의대방로43나길 25,서울 영등포구 신길동 897-1,126.9186225,37.5067248,,,POI01000000BYBSHP,삼환아파트,180,22,,,,,,,
2304300001,e_e000011,10,"서울랜드, 국립현대미술관",2023-04-30,2023-04-30,,경기도 과천시 광명로 181,127.0201267,37.4341563,,,POI01000000AM0RH0,서울랜드,120,13,N,5,,5,5,5,4129010400
2304300002,e_e000011,11,동원 홈 푸드라운지 국립 현대미술관점,2023-04-30,2023-04-30,경기 과천시 광명로 313,경기 과천시 막계동 산 48-3,127.0200844,37.4312284,,,POI02001TR008050V,동원홈푸드라운지 국립현대미술관점,90,11,N,5,,4,4,4,
2304300003,e_e000011,12,광명역,2023-04-30,2023-04-30,경기 광명시 광명역로 21,경기 광명시 일직동 276-8,126.884804,37.4164513,,,POI0100000079DDIK,KTX광명역,60,9,N,6,,4,4,4,
2304300004,e_e000011,13,삼진 어묵 부산역 광장점,2023-04-30,2023-04-30,부산 동구 중앙대로214번길 7,부산 동구 초량동 1200-17,129.041346,35.1161765,,,POI010000006UDVVZ,삼진어묵 부산역광장점,30,10,N,9,,4,4,4,
2304300005,e_e000011,14,김해 율하시티프라디움아파트,2023-04-30,2023-05-01,경남 김해시 율하5로 11,경남 김해시 장유동 870,128.8271985,35.1653249,,,POI01000000BYT705,김해율하시티프라디움아파트,300,21,,,,,,,
2304280001,e_e000013,1,집,2023-04-28,2023-04-28,서신동 노블레스아이원,,,,,,,,,21,,,,,,,4511112900
2304280002,e_e000013,2,정안 알밤 휴게소 천안 방향,2023-04-28,2023-04-28,충남 공주시 정안면 논산천안고속도로 58,충남 공주시 정안면 전평리 5-7,127.1150787,36.5695272,,,POI01000TR029721V,정안알밤휴게소 천안방향,30,9,Y,11,,5,5,5,
2304280003,e_e000013,3,파주 프리미엄 아울렛,2023-04-28,2023-04-28,경기 파주시 탄현면 필승로 200,경기 파주시 탄현면 법흥리 1790-8,126.6963345,37.7694708,,,POI01000TR003371V,파주프리미엄아울렛,240,4,N,1,,5,5,5,
2304280004,e_e000013,4,이마트 파주점,2023-04-28,2023-04-28,경기 파주시 당하길 10,경기 파주시 당하동 195-5,126.7508547,37.7470926,,,POI01000TR031117V,이마트 파주점,60,4,N,7,,4,3,3,
2304280005,e_e000013,5,해브펀 캠핑 어라운드,2023-04-28,2023-04-29,경기 파주시 월롱면 도감로 130,경기 파주시 월롱면 위전리 89-1,126.7997509,37.7908961,,,POI02001TR032673V,해브펀캠핑어라운드,450,24,N,11,5,5,5,5,
2304290001,e_e000013,6,이케아 광명점,2023-04-29,2023-04-29,경기 광명시 일직로 17,경기 광명시 일직동 500,126.8828668,37.4243279,,,POI01000TR038769V,이케아 광명점,180,4,Y,4,,5,5,5,
2304290002,e_e000013,7,지중해마을,2023-04-29,2023-04-29,충남 아산시 탕정면 탕정면로8번길 55-7,충남 아산시 탕정면 명암리 949-1,127.0616441,36.7969509,,,POI01000TR004648V,지중해마을,60,6,N,1,,4,3,3,
2304290003,e_e000013,8,집,2023-04-29,2023-04-30,서신동 노블레스아이원,,,,,,,,300,21,,,,,,,4511112900
2305010001,e_e000014,1,집,2023-05-01,2023-05-01,학익두산위브,,,,,,,,,21,,,,,,,2817710300
2305010002,e_e000014,2,에버랜드,2023-05-01,2023-05-01,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,127.2021983,37.2931011,,,POI01000TR005828V,BHC치킨 에버랜드점,360,6,Y,4,,5,5,5,
2305010003,e_e000014,3,집,2023-05-01,2023-05-02,학익두산위브,,,,,,,,330,21,,,,,,,2817710300
2304280001,e_e000015,1,집,2023-04-28,2023-04-28,전북대학교 생활관,,,,,,,,,21,,,,,,,4511310500
2304280002,e_e000015,4,스타필드 코엑스몰,2023-04-28,2023-04-28,서울 강남구 영동대로 513,서울 강남구 삼성동 159-9,127.0597769,37.5113184,,,POI01000TR017326V,스타필드 코엑스몰,210,3,N,5,,4,5,4,
2304280003,e_e000015,5,본가,2023-04-28,2023-04-29,,,,,,,,,60,21,,,,,,,1121510100
2304280004,e_e000015,3,정안 알밤 휴게소 천안 방향,2023-04-28,2023-04-28,충남 공주시 정안면 논산천안고속도로 58,충남 공주시 정안면 전평리 5-7,127.1150787,36.5695272,,,POI01000TR029721V,정안알밤휴게소 천안방향,30,9,N,11,,3,3,3,
2304280005,e_e000015,2,전주 고속버스터미널,2023-04-28,2023-04-28,전북 전주시 덕진구 가리내로 70,전북 전주시 덕진구 금암동 767-9,127.1292206,35.8345099,,,POI01000000EHCR82,PNB풍년제과 전주고속버스터미널점,0,9,Y,11,,3,3,3,
2304290001,e_e000015,6,아차산 김가네 맛집,2023-04-29,2023-04-29,서울 광진구 영화사로 83-1,서울 광진구 구의동 560-14,127.0953139,37.5548747,,,POI0100000080L4OH,아차산김가네맛집,60,11,N,2,,4,3,4,
2304290002,e_e000015,7,서울어린이대공원,2023-04-29,2023-04-29,서울 광진구 능동로 216,서울 광진구 능동 18,127.0802352,37.5499773,,,POI010000006K6KW8,서울어린이대공원,30,7,Y,8,,4,4,4,
2304290003,e_e000015,8,스타벅스 아차산역,2023-04-29,2023-04-29,서울 광진구 천호대로 676,서울 광진구 구의동 75-19,127.0899308,37.5505902,,,POI01000000CUM5ZS,스타벅스,90,11,Y,5,,3,3,3,
2304290004,e_e000015,9,본가,2023-04-29,2023-04-30,,,,,,,,,150,22,,,,,,,1121510100
2304300001,e_e000015,10,명륜 진사갈비 서울 중곡점,2023-04-30,2023-04-30,서울 광진구 용마산로 110,서울 광진구 중곡동 21-11,127.0872388,37.5634008,,,POI01000000DZW2OU,명륜진사갈비중곡점,90,11,Y,4,,4,4,4,
2304300002,e_e000015,11,에인절 코인 노래연습장 건대점,2023-04-30,2023-04-30,서울 광진구 동일로22길 115,서울 광진구 화양동 5-91,127.070466,37.5407464,,,POI01000TR025331V,엔젤코인노래연습장 건대점,30,3,N,9,,4,3,3,
2304300003,e_e000015,12,코지에 FunCity,2023-04-30,2023-04-30,서울 광진구 동일로22길 81,서울 광진구 화양동 9-93,127.068792,37.5414466,,,POI01000000CI5RPB,FunCity,30,3,N,9,,4,3,3,
2304300004,e_e000015,13,엑스 클라임 건대점,2023-04-30,2023-04-30,서울 광진구 아차산로29길 38,서울 광진구 화양동 9-47,127.068983,37.5424736,,,POI02001TR020533V,엑스크라임 건대점,90,12,N,2,,5,4,4,
2304300005,e_e000015,14,아웃 닭 건대점,2023-04-30,2023-04-30,서울 광진구 동일로22길 51,서울 광진구 화양동 46-55,127.0672082,37.5418476,,,POI02001TR019510V,아웃닭 건대점,60,11,N,5,,5,4,4,
2304300006,e_e000015,15,서피 동파,2023-04-30,2023-04-30,서울 종로구 대명길 21-5,서울 종로구 명륜4가 47-4,127.0003985,37.5831323,,,POI01000000E00JTM,서피동파,90,11,N,5,,4,3,4,
2304300007,e_e000015,16,에코 코인 노래연습장,2023-04-30,2023-04-30,서울 종로구 대명길 40,서울 종로구 명륜2가 184,126.9993796,37.5830999,,,POI02001TR020522V,에코코인노래연습장,60,12,N,9,,3,2,2,
2304300008,e_e000015,17,본가,2023-04-30,2023-05-01,,,,,,,,,30,22,,,,,,,1121510100
2305010001,e_e000015,24,집,2023-05-01,2023-05-02,,,,,,,,,30,21,,,,,,,4511310500
2305010002,e_e000015,18,합정옥,2023-05-01,2023-05-01,서울 마포구 양화로1길 21,서울 마포구 합정동 392-3,126.9105096,37.5495336,,,POI01000TR008353V,합정옥,60,11,N,2,,5,4,4,
2305010003,e_e000015,19,동양 방앗간,2023-05-01,2023-05-01,서울 종로구 자하문로40길 77,서울 종로구 부암동 244-5,126.9660035,37.5934997,,,POI01000000COPY8R,동양방앗간,30,1,N,5,,4,3,4,
2305010004,e_e000015,20,북촌 한옥마을,2023-05-01,2023-05-01,서울 종로구 북촌로 53,서울 종로구 가회동 30-2,126.9848125,37.5817682,,,POI01000TR027795V,"북촌로,북촌한옥마을",60,1,N,1,,4,4,4,
2305010005,e_e000015,21,낙원악기상가,2023-05-01,2023-05-01,서울 종로구 삼일대로 428,서울 종로구 낙원동 284-6,126.9880959,37.5727919,,,POI010000006GKECS,낙원악기상가,30,4,N,9,,3,2,3,
2305010006,e_e000015,22,본가,2023-05-01,2023-05-01,,,,,,,,,60,22,,,,,,,1121510100
2305010007,e_e000015,23,센트럴시티터미널(호남),2023-05-01,2023-05-01,서울 서초구 신반포로 176,서울 서초구 반포동 19-5,127.0042525,37.5050372,,,POI01000TR013289V,센트럴시티터미널(호남),30,9,Y,6,,4,3,3,
2304290001,e_e000016,1,집,2023-04-29,2023-04-29,마곡센트럴푸르지오시티,,,,,,,,,21,,,,,,,1150010500
2304290002,e_e000016,2,현대 프리미엄 아울렛 김포점,2023-04-29,2023-04-29,경기 김포시 고촌읍 아라육로152번길 100,경기 김포시 고촌읍 전호리 654,126.7855783,37.5993284,,,POI01000TR004195V,현대프리미엄아울렛 김포점,150,4,Y,4,,4,4,4,
2304290003,e_e000016,3,롯데몰 김포공항점,2023-04-29,2023-04-29,서울 강서구 하늘길 지하 77,서울 강서구 방화동 886,126.8031482,37.5633662,,,POI01000TR013745V,롯데몰 김포공항점,60,4,Y,6,,4,4,4,
2304290004,e_e000016,4,집,2023-04-29,2023-04-30,마곡센트럴푸르지오시티,,,,,,,,330,21,,,,,,,1150010500
2304290001,e_e000018,1,친구 친지 집,2023-04-29,2023-04-29,아이파크,,,,,,,,,22,,,,,,,4148011300
2304290002,e_e000018,4,해솔마을 7단지 롯데캐슬 아파트,2023-04-29,2023-04-30,경기 파주시 가온로 205,경기 파주시 와동동 1404,126.7514576,37.7215316,,,POI01000000C17FLG,해솔마을7단지롯데캐슬아파트,360,21,,,,,,,
2304290003,e_e000018,2,미소야 일산 화정점,2023-04-29,2023-04-29,경기 고양시 덕양구 화중로 32-31,경기 고양시 덕양구 화정동 1000-4,126.8318876,37.6300514,,,POI02001TR011431V,미소야 일산화정점,90,11,N,6,,5,5,5,
2304290004,e_e000018,3,고양어린이 박물관,2023-04-29,2023-04-29,경기 고양시 덕양구 화중로 26,경기 고양시 덕양구 화정동 1003,126.8309554,37.6294771,,,POI01000000DBV5XH,고양어린이박물관,210,13,N,10,,5,5,5,
2304290001,e_e000020,1,집,2023-04-29,2023-04-29,,,,,,,,,,21,,,,,,,1141011700
2304290002,e_e000020,2,본가신숙희 진골막국수,2023-04-29,2023-04-29,경기 가평군 상면 청군로 628,경기 가평군 상면 임초리 32-9,127.3784683,37.7720383,,,POI01000TR011227V,본가신숙희진골막국수,30,11,N,2,,5,5,5,
2304290003,e_e000020,3,아침고요 수목원,2023-04-29,2023-04-29,경기 가평군 상면 수목원로 432,경기 가평군 상면 행현리 623-3,127.3516612,37.743004,,,POI01000TR025878V,아침고요수목원,120,6,Y,4,,5,5,5,
2304290004,e_e000020,4,나무 아래 오후 N,2023-04-29,2023-04-29,행현리 458,,127.3614387,37.7606047,,,POI02001TR005139V,나무아래오후N,90,4,N,9,,5,5,5,4182033000
2304290005,e_e000020,5,파르티아 워터하우스,2023-04-29,2023-04-29,경기 가평군 설악면 미사리로 707-96,경기 가평군 설악면 미사리 500-1,127.5406989,37.7178039,,,POI02001TR030518V,파로티아워터하우스,0,24,N,8,1,4,3,4,
2304290006,e_e000020,6,가평군 농협 하나로마트 설악점,2023-04-29,2023-04-29,경기 가평군 설악면 신천중앙로 112,경기 가평군 설악면 신천리 432-4,127.4914541,37.6776814,,,POI01000TR023438V,가평군농협하나로마트 설악점,30,10,N,5,,4,3,4,
2304290007,e_e000020,7,파르티아 워터하우스,2023-04-29,2023-04-30,경기 가평군 설악면 미사리로 707-96,경기 가평군 설악면 미사리 500-1,127.5406989,37.7178039,,,POI02001TR030518V,파로티아워터하우스,150,24,N,8,1,4,3,4,
2304300001,e_e000020,8,연청 국장,2023-04-30,2023-04-30,경기 가평군 설악면 한서로 30,경기 가평군 설악면 신천리 150-3,127.4964202,37.6757974,,,POI02001TR020936V,연청국장,60,11,N,9,,5,5,5,
2304300002,e_e000020,9,가평 양떼목장,2023-04-30,2023-04-30,경기 가평군 설악면 유명로 1211-29,경기 가평군 설악면 천안리 862,127.4720015,37.6436103,,,POI01000TR003836V,가평양떼목장,30,13,N,1,,5,3,4,
2304300003,e_e000020,10,윤명로,2023-04-30,2023-04-30,,,,,,,,,60,12,N,11,,3,1,1,41820
2304300004,e_e000020,11,카페 아우라,2023-04-30,2023-04-30,경기 가평군 설악면 유명로 2312,경기 가평군 설악면 회곡리 447-4,127.449698,37.7077782,,,POI01000000B26AC1,카페아우라,60,4,N,2,,4,4,4,
2304300005,e_e000020,12,화도 졸음쉼터 양양 방향,2023-04-30,2023-04-30,,경기 남양주시 화도읍 차산리 산 67-28,127.2961466,37.6310213,,,POI01000TR026257V,화도졸음쉼터 양양방향,30,9,N,11,,4,5,5,
2304300006,e_e000020,13,집,2023-04-30,2023-05-01,,,,,,,,,300,21,,,,,,,1141011700
2304290001,e_e000021,1,집,2023-04-29,2023-04-29,극동강변아파트,,,,,,,,,21,,,,,,,1159010400
2304290002,e_e000021,3,남도 사골 순댓국 본점,2023-04-29,2023-04-29,경기 화성시 남양읍 시청로32번길 3,경기 화성시 남양읍 남양리 2290-1,126.819817,37.2061428,,,POI02001TR005337V,남도사골순대국 본점,60,10,Y,4,,4,4,4,
2304290003,e_e000021,4,스타벅스 화성 남양 DT점,2023-04-29,2023-04-29,경기 화성시 남양읍 시청로32번길 6,경기 화성시 남양읍 남양리 2283,126.8191185,37.2071076,,,POI02001TR018223V,스타벅스 화성남양DT점,60,11,N,5,,4,4,4,
2304290004,e_e000021,6,호텔 헤르메스,2023-04-29,2023-04-29,경기 화성시 남양읍 역골로 9-28,경기 화성시 남양읍 남양리 2076,126.8272198,37.2004357,,,POI02001TR033799V,호텔헤르메스,120,24,N,7,1,4,4,4,
2304290005,e_e000021,7,마시다 초밥 이자카야,2023-04-29,2023-04-29,경기 화성시 남양읍 역골동로 9-7,경기 화성시 남양읍 남양리 2063-8,126.8286963,37.2020057,,,POI0100000093D3J7,마시따초밥&이자카야,60,11,N,9,,4,4,4,
2304290006,e_e000021,8,준코인 노래연습장,2023-04-29,2023-04-29,경기 화성시 남양읍 역골로 17,경기 화성시 남양읍 남양리 2075-14,126.8276565,37.2015717,,,POI02001TR027345V,쭌코인노래연습장,30,4,N,9,,4,4,4,
2304290007,e_e000021,9,호텔 헤르메스,2023-04-29,2023-04-30,경기 화성시 남양읍 역골로 9-28,경기 화성시 남양읍 남양리 2076,126.8272198,37.2004357,,,POI02001TR033799V,호텔헤르메스,180,24,Y,11,1,4,4,4,
2304290008,e_e000021,5,현대자동차 남양기술연구소 후문,2023-04-29,2023-04-29,경기 화성시 남양읍 현대연구소로 150,경기 화성시 남양읍 장덕리 772-1,126.8152667,37.1586665,,,POI02001TR033276V,현대자동차 남양기술연구소 후문,60,12,N,11,,4,4,4,
2304290009,e_e000021,2,서울역,2023-04-29,2023-04-29,서울 용산구 한강대로 405,서울 용산구 동자동 43-205,126.9706069,37.5546788,,,POI01000TR030428V,도원스타일 서울역점,30,9,Y,6,,4,4,4,
2304300001,e_e000021,10,머슴 고기 화성 시청 본점,2023-04-30,2023-04-30,경기 화성시 남양읍 역골동로 5-16,경기 화성시 남양읍 남양리 2063-15,126.8282406,37.2022736,,,POI02001TR010295V,머슴고기 화성시청본점,60,11,N,1,,4,4,4,
2304300002,e_e000021,11,티 카페 차희,2023-04-30,2023-04-30,경기 화성시 남양읍 홍난파길79번길 73,경기 화성시 남양읍 활초리 24-8,126.8405064,37.1867764,,,POI01000000EWZBN3,티카페차희,60,11,N,1,,5,4,4,
