VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD
2211120002,a_a018121,2,의정부제일시장,2022-11-12,2022-11-12,경기 의정부시 태평로73번길 20,경기 의정부시 의정부동 160,127.0504005,37.73976619,,,POI01000000B23RSV,의정부제일시장,60,4,N,1,,5,5,5,
2210010009,a_a002636,3,서울역,2022-10-01,2022-10-01,서울 용산구 한강대로 405,서울 용산구 동자동 43-205,126.9706069,37.55467884,,,POI01000000E9LWII,서울역버스환승센터,0,9,Y,6,,5,5,5,
2210230007,a_a006165,7,넘버25 수원화성행궁점,2022-10-23,2022-10-24,경기 수원시 팔달구 정조로810번길 20,경기 수원시 팔달구 남수동 132-3,127.0179469,37.28025966,,,POI010000006N0U7Q,테스모텔,150,24,N,6,2,4,3,3,
2210280003,a_a009473,2,대소버스공동정류장,2022-10-28,2022-10-28,충북 음성군 대소면 산내로 308,충북 음성군 대소면 오산리 100-2,127.4826196,36.96962435,,,,,30,9,Y,6,,4,4,4,
2210030018,a_a004051,17,청주시외버스터미널,2022-10-03,2022-10-03,충북 청주시 흥덕구 풍산로 6,충북 청주시 흥덕구 가경동 1449,127.4317027,36.62533844,,,POI01000000BZYP5Y,전망대,0,9,Y,7,,4,4,3,
2210090001,a_a003810,8,더현대서울,2022-10-09,2022-10-09,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,126.9284461,37.52587207,,,,,90,3,N,11,,5,5,5,
2209030004,a_a000537,4,경복궁,2022-09-03,2022-09-03,서울 종로구 사직로 161,서울 종로구 세종로 1-91,126.9768967,37.57760878,,,POI010000006GG7MR,경복궁태원전,30,2,Y,1,,3,3,3,
2209170006,a_a002158,6,도새기식당,2022-09-17,2022-09-17,서울 은평구 갈현로 254-1,서울 은평구 갈현동 451-7,126.9159533,37.61958532,,,POI010000006G25RG,지림피아노,60,11,N,2,,5,5,5,
2209260001,a_a003131,5,스위티안호텔 레스토랑,2022-09-26,2022-09-26,경기 가평군 설악면 자잠로 229,경기 가평군 설악면 사룡리 595-10,127.4881138,37.69451816,,,,,30,11,N,6,,5,5,5,
2209180002,a_a002400,12,갤러리아백화점 타임월드점,2022-09-18,2022-09-18,대전 서구 대덕대로 211,대전 서구 둔산동 1038,127.3781779,36.35181279,,,POI010000006PRC4Y,갤러리아타임월드,30,4,Y,7,,3,3,3,
2210220003,a_a009740,11,집나온거북이,2022-10-22,2022-10-22,서울 종로구 돈화문로 61,서울 종로구 묘동 141,126.9909213,37.57390761,,,,,60,24,Y,11,7,4,3,3,
2210020004,a_a003071,4,자라섬재즈페스티벌,2022-10-02,2022-10-02,,경기 가평군 가평읍 달전리 27,127.5267345,37.81713444,,,,,390,8,Y,11,,4,3,3,
2208280001,a_a001283,1,집,2022-08-28,2022-08-28,,,,,,,,,,21,,,,,,,11590
2210030002,a_a002891,2,집,2022-10-03,2022-10-03,,,,,,1144012000,,,,21,,,,,,,
2210310005,a_a010065,5,집,2022-10-31,2022-11-01,,,,,,,,,120,21,,,,,,,11620
2208180005,a_a000322,4,더포레스트원,2022-08-18,2022-08-19,경기 양평군 청운면 가현길 300-18,경기 양평군 청운면 가현리 199-6,127.7217978,37.52869664,,,,,570,24,N,5,4,4,4,4,
2210300002,a_a012453,7,자잠157,2022-10-30,2022-10-30,경기 가평군 설악면 자잠로 157,경기 가평군 설악면 선촌리 275-3,127.490805,37.69013189,,,,,120,11,N,1,,5,5,5,
2210080004,a_a005705,4,아모레퍼시픽미술관,2022-10-08,2022-10-08,서울 용산구 한강대로 100,서울 용산구 한강로2가 424,126.9684584,37.52912413,,,POI01000000B1ISR9,아모레퍼시픽사옥,60,3,N,1,,4,3,4,
2210200001,a_a010134,1,숙소,2022-10-20,2022-10-20,부산 영도구 태종로 727,,129.0871313,35.07440691,3006003,2620012100,POI01000000DLV4VO,한국해양대학교/국제대학관,,24,,,,,,,
2209030007,a_a000658,11,세운전자상가,2022-09-03,2022-09-03,서울 종로구 청계천로 159,서울 종로구 장사동 116-4,126.9952368,37.56913799,,,POI010000006GKOND,세운전자상가,0,2,N,9,,4,2,3,
2210210004,a_a008124,4,의정부SK뷰아파트,2022-10-21,2022-10-22,경기 의정부시 신촌로 18-7,경기 의정부시 가능동 656-1,127.0377985,37.74950857,,,POI01000000C1P0CA,의정부SK뷰아파트/105동,450,22,,,,,,,
2210030004,a_a002782,17,명동칼국수샤브샤브 잠실점,2022-10-03,2022-10-03,서울 송파구 올림픽로35가길 16,서울 송파구 신천동 7-12,127.1030018,37.51628739,,,POI010000006KZNNV,홈플러스잠실점,30,11,N,2,,5,5,5,
2210030002,a_a003617,13,고양꽃전시관,2022-10-03,2022-10-03,경기 고양시 일산동구 호수로 595,경기 고양시 일산동구 장항동 906,126.7687676,37.65390356,,,,,60,3,N,9,,1,4,4,
2209040006,a_a001157,8,안양대우아파트,2022-09-04,2022-09-04,경기 안양시 만안구 경수대로1001번길 116,경기 안양시 만안구 안양동 70,126.9229876,37.40584314,,,POI01000000BXYVYV,대우아파트,30,22,,,,,,,
2209240002,a_a001919,2,이마트 남양주점,2022-09-24,2022-09-24,경기 남양주시 늘을2로 27,경기 남양주시 호평동 637,127.2430126,37.65505296,,,POI01000000BUS1E8,이마트,60,4,N,6,,4,4,4,
2211130005,a_a017794,5,아차산 4보루,2022-11-13,2022-11-13,,경기 구리시 아천동 52-2,127.1041456,37.57099505,,,,,30,1,N,1,,5,5,5,
2208280001,a_a001513,1,집,2022-08-28,2022-08-28,,,,,,4128110500,POI01000000C18E94,LH원흥도래울마을6단지아파트/601동,,21,,,,,,,41281
2209030011,a_a000428,18,안다즈 서울강남,2022-09-03,2022-09-04,서울 강남구 논현로 854,서울 강남구 신사동 603,127.0288703,37.52541809,, ,POI01000000B20MZU,안다즈,120,24,Y,1,1,5,5,5,
2209120006,a_a001965,5,송도센트럴파크,2022-09-12,2022-09-12,,인천 연수구 송도동 24-5,126.6386297,37.39306396,,,POI01000000BVPPZF,스트롤링가든브릿지,30,7,N,1,,3,2,2,
2210270004,a_a007399,4,포토아이브 수원행궁점,2022-10-27,2022-10-27,경기 수원시 팔달구 신풍로23번길 59,경기 수원시 팔달구 신풍동 123-12,127.0117219,37.28368619,,,,,30,10,N,9,,4,3,3,
2209210005,a_a002286,4,제주은희네해장국 고양삼송점,2022-09-21,2022-09-21,경기 고양시 덕양구 동송로 33,경기 고양시 덕양구 동산동 369,126.8970927,37.64910647,,,POI01000000C652DY,e편한세상시티삼송아파트105동,30,11,N,2,,4,4,4,
2210220003,a_a004542,3,가천린포크 김포점,2022-10-22,2022-10-22,경기 김포시 장릉로 66,경기 김포시 풍무동 92-84,126.717564,37.61260995,,,POI010000006GBAVY,장능야외수영장,60,11,N,5,,5,5,5,
2210010001,a_a002532,8,집,2022-10-01,2022-10-02,,,,,,,,,480,21,,,,,,,41115
2210310002,a_a014793,3,집,2022-10-31,2022-11-01,,,,,,,,,210,21,,,,,,,41133
2209220004,a_a002884,3,호텔달,2022-09-22,2022-09-22,경기 수원시 팔달구 화서문로75번길 20,경기 수원시 팔달구 북수동 59-9,127.0169831,37.28682658,,,POI010000006N00QF,엘로즈파크,30,24,N,11,1,5,5,5,
2210010005,a_a003557,9,남도꽃정원,2022-10-01,2022-10-01,,경기 가평군 가평읍 달전리 산 5-5,127.5310991,37.8112803,,,,,30,1,N,1,,4,4,3,
2209300001,a_a002718,1,사무실,2022-09-30,2022-09-30,경기 의왕시 철도박물관로 37,,126.9523127,37.32367362,,4143010300,POI01000000B5YN41,현대로템,,23,,,,,,,
2210310004,a_a014426,3,킵댓 본점,2022-10-31,2022-10-31,경기 수원시 팔달구 화서문로31번길 14-34,경기 수원시 팔달구 장안동 119-24,127.0113671,37.28604965,,,,,60,11,N,2,,5,4,5,
2210150003,a_a008261,3,용산역,2022-10-15,2022-10-15,서울 용산구 한강대로23길 55,서울 용산구 한강로3가 40-999,126.9648241,37.53007636,,,,,30,9,Y,7,,4,4,4,
2210150006,a_a007963,6,집,2022-10-15,2022-10-16,,,,,,,POI01000000BYWFO4,일광역,150,21,,,,,,,41500
2211120002,a_a018050,5,아이씨티일산오피스텔,2022-11-12,2022-11-13,경기 고양시 덕양구 중앙로 612,경기 고양시 덕양구 화정동 1148-6,126.830627,37.62690881,,,POI01000000C65XN3,iCITY일산오피스텔,240,21,,,,,,,
2210080012,a_a004696,13,서울숲,2022-10-08,2022-10-08,,서울 성동구 성수동1가 678-1,127.0376178,37.54432223,,,,,30,1,Y,4,,5,5,5,
2208200004,a_a000212,17,집,2022-08-20,2022-08-21,,,,,,,,,360,21,,,,,,,43114
2210100001,a_a005956,5,대신농협하나로마트,2022-10-10,2022-10-10,경기 여주시 대신면 여양로 1540,경기 여주시 대신면 보통리 106,127.5788924,37.37479159,,,POI01000000B4XX8D,대신농협하나로마트,60,10,N,9,,5,5,3,
2210310006,a_a014382,5,탬버린즈 플래그십 스토어,2022-10-31,2022-10-31,서울 강남구 압구정로10길 44,서울 강남구 신사동 520-9,127.0220133,37.52065687,,,,,30,10,N,1,,5,5,5,
2209180003,a_a002054,10,메가박스 의정부민락,2022-09-18,2022-09-18,경기 의정부시 오목로205번길 55,경기 의정부시 민락동 813-4,127.0959404,37.74569512,,,POI010000006JYPHP,메가타워,180,3,N,6,,5,5,5,
2210010004,a_a005603,4,경복궁,2022-10-01,2022-10-01,서울 종로구 사직로 161,서울 종로구 세종로 1-91,126.9768967,37.57760878,,,,,90,2,N,1,,1,5,5,
2210160002,a_a006215,9,알마레,2022-10-16,2022-10-16,해안남로 1474,,,,,,POI010000006GEA06,황토진펜션,90,11,N,9,,5,4,4,28710
2210300001,a_a015233,14,꽁티드툴레아 도산점,2022-10-30,2022-10-30,서울 강남구 도산대로49길 39,서울 강남구 신사동 646-21,127.0368888,37.52556362,,,,,90,11,N,2,,4,3,3,
2209180002,a_a002345,2,아침고요수목원,2022-09-18,2022-09-18,경기 가평군 상면 수목원로 432,경기 가평군 상면 행현리 623-3,127.3516612,37.74300402,,,POI01000000B26Y5I,아침고요수목원,120,1,Y,11,,5,5,5,
2210280005,a_a011647,4,수블라키아 콩스탕스,2022-10-28,2022-10-28,인천 연수구 컨벤시아대로 100,인천 연수구 송도동 21-65,126.6473624,37.39451573,,,POI01000000C0FRQ4,현대힐스테이트아파트6단지아파트,60,11,N,2,,4,4,4,
2210150005,a_a008224,5,다비치안경 명동점,2022-10-15,2022-10-15,서울 중구 소공로 62,서울 중구 충무로1가 25-15,126.9821898,37.56084758,,,POI01000000B527DY,선교장,60,10,N,9,,3,1,3,
2210010008,a_a002824,8,호맥 평택역점,2022-10-01,2022-10-01,경기 평택시 자유로8번길 32,경기 평택시 합정동 733-7,127.0914793,36.99178152,,,,,90,11,Y,4,,4,4,4,
2210290002,a_a013857,6,동구릉,2022-10-29,2022-10-29,경기 구리시 동구릉로 197,경기 구리시 인창동 66,127.1320504,37.61942243,,,POI01000000B22D3R,동구릉사적193호,60,2,N,1,,5,4,4,
2210290002,a_a014205,1,집,2022-10-29,2022-10-29,,,,,,2726010100,POI01000000C2ETK1,청구성조타운/103동,,21,,,,,,,
2210200001,a_a009676,12,난지한강공원,2022-10-20,2022-10-20,서울특별시 마포구 한강난지로 162,서울 마포구 상암동 495-72,126.8756078,37.56703991,,,POI01000000BFXLOS,난지한강공원잔디마당,30,1,Y,4,,5,5,5,
2210030001,a_a005568,7,동인동,2022-10-03,2022-10-03,,,126.8030813,37.55908544,,,,,60,11,N,2,,3,3,2,11680
2208170006,a_a000196,5,북악팔각정,2022-08-17,2022-08-17,서울 종로구 북악산로 267,서울 종로구 평창동 산 6-17,126.9806581,37.60159027,,,,,60,7,Y,4,,5,5,5,
2210170005,a_a008175,5,인생네컷 김포라베니체수변공원점,2022-10-17,2022-10-17,경기 김포시 김포한강4로 12,경기 김포시 장기동 2029-6,126.6788746,37.64051357,,,,,0,10,N,6,,4,3,4,
2208060004,a_a000087,3,두타.밀리오레,2022-08-06,2022-08-06,,서울특별시 중구 을지로6가,127.0084776,37.568063,,,,,60,4,Y,1,,5,5,5,11140
2210060002,a_a003349,17,몰또 이탈리안 에스프레소바 앤 테라스,2022-10-06,2022-10-06,서울 중구 명동길 73,서울 중구 명동1가 1-3,126.9861799,37.56423947,,,POI010000006GK3TY,한국YWCA회관,30,11,N,5,,3,4,4,
2208280003,a_a000635,8,카페노티드 청담,2022-08-28,2022-08-28,서울 강남구 도산대로53길 15,서울 강남구 신사동 654-9,127.0382366,37.52418466,,,POI01000000COBERC,카페노티드,90,11,Y,1,,4,5,5,
2210290003,a_a010404,5,진저베어 파이샵,2022-10-29,2022-10-29,서울 송파구 백제고분로41길 43-7,서울 송파구 송파동 8-10,127.1053886,37.50909888,,,,,120,11,N,2,,5,5,5,
2210220001,a_a003178,4,라온아트홀,2022-10-22,2022-10-22,서울 종로구 대학로10길 11,서울 종로구 동숭동 1-61,127.0028032,37.58185289,,,,,180,3,N,2,,5,5,5,
2210230003,a_a003721,3,동서울종합터미널,2022-10-23,2022-10-23,서울 광진구 강변역로 50,서울 광진구 구의동 546-1,127.0941883,37.53460761,,,POI010000006K6EHN,동서울종합터미널,30,9,Y,7,,1,5,5,
2210140002,a_a007984,4,파크하얏트 서울,2022-10-14,2022-10-15,서울 강남구 테헤란로 606,서울 강남구 대치동 995-14,127.0642831,37.50873196,,,POI010000006KMPIF,파크하야트서울호텔,180,24,Y,1,1,5,5,5,
2210270003,a_a012194,3,벨라쿠키 연남,2022-10-27,2022-10-27,서울 마포구 동교로 248,서울 마포구 연남동 228-57,126.9245227,37.56193302,,,,,30,10,N,5,,4,4,4,
2210300004,a_a008695,26,혜화역 4호선,2022-10-30,2022-10-30,서울 종로구 대학로 지하 120,서울 종로구 명륜4가 96-5,127.001945,37.58204392,,,,,30,9,Y,6,,4,3,3,
2209060001,a_a001368,1,집,2022-09-06,2022-09-06,,,,,,,POI01000000B6D5LG,원평노블레스11차,,21,,,,,,,41171
2211060002,a_a014858,10,남산공원,2022-11-06,2022-11-06,서울 중구 남산공원길 125-54,서울 중구 예장동 산 5-6,126.9893169,37.552498,,,POI010000006GK6HP,남산케이블카,120,1,N,1,,4,3,4,
2210150005,a_a006350,6,BEP 2호점,2022-10-15,2022-10-15,,,,,,,,,30,11,N,2,,3,2,2,11200
2210270008,a_a012102,7,시흥 호텔 웨이브,2022-10-27,2022-10-28,경기 시흥시 거북섬둘레길 5-14 7  8층,,,,,,,,60,24,N,8,2,4,3,4,41390
2209030007,a_a000949,15,봄날아트홀,2022-09-03,2022-09-03,서울 종로구 동숭길 39,서울 종로구 동숭동 1-153,127.0042477,37.5799968,,,,,90,3,N,2,,4,4,4,
2208200001,a_a000323,7,양재역 3호선,2022-08-20,2022-08-20,서울 서초구 남부순환로 지하 2585,서울 서초구 서초동 1366-9,127.0335342,37.48427065,,,,,0,9,N,11,,4,4,4,
2210280001,a_a010073,1,사무실,2022-10-28,2022-10-28,서울 동작구 노량진로 162,서울 동작구 노량진동 114-5,126.9439576,37.51340714,,1159010100,,,,23,,,,,,,
2210160004,a_a007960,4,빈티지패션팩토리 용인본점,2022-10-16,2022-10-16,경기 용인시 처인구 모현읍 외개일로135번길 33,경기 용인시 처인구 모현읍 일산리 48-4,127.2437995,37.34702516,,,,,30,4,N,2,,3,2,2,
2210170005,a_a005694,4,카페 얼트,2022-10-17,2022-10-17,인천 중구 은하수로 1,인천 중구 중산동 1956-1,126.5824626,37.49150158,,,,,90,11,N,2,,5,5,5,
2209170002,a_a001996,9,골든빌 고시원,2022-09-17,2022-09-18,서울 동대문구 망우로12길 15,서울 동대문구 휘경동 281-21,127.0591025,37.58842979,,,,,30,22,,,,,,,
2210300002,a_a012403,6,집,2022-10-30,2022-10-31,,,,,,,,,480,21,,,,,,,28237
2210030002,a_a003164,8,카페인 중리,2022-10-03,2022-10-03,경기 화성시 풀무골로 127,경기 화성시 중동 167,127.1405715,37.20583957,,,,,60,11,N,1,,5,5,5,
2211110008,a_a017513,8,양재역 3호선,2022-11-11,2022-11-11,서울 서초구 남부순환로 지하 2585,서울 서초구 서초동 1366-9,127.0335342,37.48427065,,,,,0,9,N,11,,3,3,3,
2209260002,a_a003212,4,코엑스,2022-09-26,2022-09-26,서울 강남구 영동대로 513,서울 강남구 삼성동 159,127.0588278,37.51266138,,,POI01000000BYGEON,인터컨티넨탈서울코엑스,60,9,Y,1,,4,4,4,
2209300001,a_a004415,1,집,2022-09-30,2022-09-30,,,,,,,,,,21,,,,,,,43114
2209090007,a_a001981,8,회뜨는총각,2022-09-09,2022-09-09,서울 마포구 동교로 260,서울 마포구 연남동 228-26,126.9251533,37.56287587,,,,,120,11,N,8,,3,3,3,
2210020002,a_a003617,7,롯데백화점 일산점,2022-10-02,2022-10-02,경기 고양시 일산동구 중앙로 1283,경기 고양시 일산동구 장항동 784,126.7721336,37.66047105,,,,,150,4,N,9,,5,5,5,
2208180004,a_a000196,10,위코스테이 명동,2022-08-18,2022-08-18,서울 중구 창경궁로1길 14,서울특별시 중구 묵정동,126.9975603,37.5628592,,,POI010000006GJE5K,(주)페이퍼플라자,30,24,N,2,11,5,5,5,11140
2209300002,a_a004031,11,집,2022-09-30,2022-10-01,,,,,,,,,900,21,,,,,,,41590
2211100002,a_a017958,2,178-12카페,2022-11-10,2022-11-10,경기 여주시 금사면 이포로 80,경기 여주시 금사면 이포리 178-12,127.5371278,37.39559121,,,,,60,11,N,2,,4,4,5,
2210220004,a_a009658,3,초가집,2022-10-22,2022-10-22,경기 화성시 남양읍 남양로 610,경기 화성시 남양읍 신남리 20-1,126.8224789,37.19411415,,,,,60,11,N,2,,4,4,4,
2210160006,a_a006279,6,우마이도 건대점,2022-10-16,2022-10-16,서울 광진구 능동로 135-2,서울 광진구 화양동 3-29,127.0716902,37.54304146,,,,,30,11,Y,4,,5,5,5,
2208220003,b_b001670,7,일산동구 시내,2022-08-22,2022-08-22,경기 고양시 일산동구 정발산로 19,,,,,,,,60,4,N,1,,5,5,4,41285
2210110004,a_a003441,9,에버랜드,2022-10-11,2022-10-11,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,127.2021983,37.29310112,,,,,120,6,Y,7,,5,5,5,
2210100001,a_a005334,5,봉순대,2022-10-10,2022-10-10,경기 안성시 삼죽면 서동대로 6190,경기 안성시 삼죽면 진촌리 424-2,127.3638622,37.04534521,,,,,60,11,N,2,,5,5,5,
2211020002,a_a014835,22,여의도한강공원,2022-11-02,2022-11-02,,서울 영등포구 여의도동 85,126.9351293,37.5263886,,,POI01000000B1KE39,한강시민공원여의도지구,90,1,N,1,,4,3,4,
2208270002,a_a001321,2,파주프리미엄아울렛,2022-08-27,2022-08-27,경기 파주시 탄현면 필승로 200,경기 파주시 탄현면 법흥리 1790-8,126.6963345,37.76947081,,,,,240,4,N,1,,4,4,4,
2210220005,a_a006552,4,별마당도서관,2022-10-22,2022-10-22,,서울 강남구 삼성동 159-9,127.0601718,37.51006581,,,,,60,4,N,5,,4,4,4,
2209240001,a_a001976,1,숙소,2022-09-24,2022-09-24,서울 도봉구 도봉로110라길 50,,127.0357299,37.64394006,4127102,1132010700,POI01000000C7VDD0,강원학사,,24,,,,,,,11320
2210290002,a_a012288,2,교하제면소,2022-10-29,2022-10-29,경기 파주시 탄현면 평화로 725,경기 파주시 탄현면 법흥리 478,126.706919,37.77932169,,,,,30,11,N,2,,4,1,4,
2210250006,a_a003871,6,OK마트 양수점,2022-10-25,2022-10-25,경기 양평군 양서면 양수로155번길 5-5,경기 양평군 양서면 양수리 650-18,127.3191044,37.54405924,,,,,30,10,N,11,,3,2,2,
2209300002,a_a004431,2,성수족발,2022-09-30,2022-09-30,서울 성동구 아차산로7길 7,서울 성동구 성수동2가 289-273,127.0543164,37.54602763,,,POI010000006K88XZ,동진빌딩,60,11,Y,11,,5,5,5,
2208280003,a_a001382,2,두물머리,2022-08-28,2022-08-28,,경기 양평군 양서면 양수리,127.3158298,37.53281279,,,,,120,1,N,1,,4,4,4,
2210010001,a_a004227,1,집,2022-10-01,2022-10-01,,,,,,,POI01000000BZDVGU,죽도신성펠리스,,21,,,,,,,47113
2210070004,a_a006478,4,장독바위쌈밥,2022-10-07,2022-10-07,경기 남양주시 진접읍 금강로 1607,경기 남양주시 진접읍 장현리 32,127.1952463,37.7336941,,,POI01000000C7Q2GN,장승빌라B동,30,11,N,5,,5,5,5,
2210010002,a_a004834,2,익산역,2022-10-01,2022-10-01,전라북도 익산시 익산대로 153,,126.9462883,35.9402174,,,POI01000000BZS1BA,익산역,120,9,Y,11,,4,4,4,45140
2210070004,a_a004974,2,용산역,2022-10-07,2022-10-07,서울 용산구 한강대로23길 55,서울 용산구 한강로3가 40-999,126.9648241,37.53007636,,,,,30,9,Y,6,,3,4,4,
2210290001,a_a014234,1,집,2022-10-29,2022-10-29,,,,,,,POI01000000B22EYN,장자마을금호베스트빌I아파트/관리사무실,,21,,,,,,,41310
2210150006,a_a006844,5,센이모노,2022-10-15,2022-10-15,정조로860번길22,,128.6283938,35.87932399,,,POI0100000070JU1H,동대구역,120,12,N,2,,5,5,5,41115
2209180006,a_a002237,13,집,2022-09-18,2022-09-19,,,,,,,,,270,21,,,,,,,42750
2208280003,a_a000448,13,울산역,2022-08-28,2022-08-28,울산 울주군 삼남읍 울산역로 177,울산 울주군 삼남읍 신화리 88,129.13866,35.55154319,,,POI01000000E8Q5KX,울산역,30,9,Y,11,,4,4,5,
2210220008,a_a007360,7,안양,2022-10-22,2022-10-22,,,,,,,,,30,4,Y,11,,4,4,4,41171
2210200002,a_a010134,2,하야시,2022-10-20,2022-10-20,부산 중구 남포길 20-1,부산 중구 남포동2가 20-1,129.0309715,35.09870945,,,,,30,11,Y,4,,4,4,4,
2208140005,a_a000081,19,JW메리어트동대문스퀘어서울,2022-08-14,2022-08-15,서울 종로구 청계천로 279,서울 종로구 종로6가 289-3,127.0087478,37.57023337,,,,,30,24,Y,7,1,5,5,5,
2210210007,a_a008269,7,경의선책거리,2022-10-21,2022-10-21,서울 마포구 와우산로35길 50-4,서울 마포구 동교동 190-1,126.9295286,37.55615352,,,,,30,4,N,9,,4,4,4,
2209290004,a_a002820,4,롯데월드아쿠아리움,2022-09-29,2022-09-29,서울 송파구 올림픽로 300,서울 송파구 신천동 29,127.1040931,37.51366271,,,POI01000000BYH6ME,제2롯데월드,120,6,N,1,,5,5,5,
2210080003,a_a005594,3,집,2022-10-08,2022-10-09,,,,,,,,,270,21,,,,,,,28110
2210290002,a_a014022,2,율동공원,2022-10-29,2022-10-29,경기 성남시 분당구 문정로 145,경기 성남시 분당구 율동 318,127.1519514,37.37912917,,,POI01000000B6HAJN,율동자연공원,180,1,Y,1,,5,5,5,
2211120003,a_a018108,3,평택역,2022-11-12,2022-11-12,경기 평택시 평택로 51,경기 평택시 평택동 185-579,127.0852911,36.99098236,,,POI01000000BUTXKB,평택역,0,9,Y,6,,4,4,4,
2210080006,a_a006558,7,집,2022-10-08,2022-10-09,,,,,,4128710100,,,150,21,,,,,,,
2209030005,a_a001026,5,남이섬안반지닭갈비 1호점,2022-09-03,2022-09-03,경기 가평군 가평읍 북한강변로 1061,경기 가평군 가평읍 달전리 86-2,127.5247001,37.8069664,,,,,90,11,N,5,,5,5,5,
